kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
cc_kernel_gpu_mem,6694,1,1,8071,128,16528056,0,56,16528000,1,1033000
cc_kernel_gpu,1952,1,1,8071,128,56,0,56,0,1,1033000
cc_kernel_cpu,1587,0,1,1,64,0,0,0,0,1,1034000
cc_kernel_gpu_mem,6202,1,1,8079,128,16544056,0,56,16544000,1,1034000
cc_kernel_gpu,1968,1,1,8079,128,56,0,56,0,1,1034000
cc_kernel_cpu,2294,0,1,1,64,0,0,0,0,1,1035000
cc_kernel_gpu_mem,6278,1,1,8086,128,16560056,0,56,16560000,1,1035000
cc_kernel_gpu,2013,1,1,8086,128,56,0,56,0,1,1035000
cc_kernel_cpu,18303,0,1,1,64,0,0,0,0,1,1036000
cc_kernel_gpu_mem,4327,1,1,8094,128,16576056,0,56,16576000,1,1036000
cc_kernel_gpu,1354,1,1,8094,128,56,0,56,0,1,1036000
cc_kernel_cpu,16157,0,1,1,64,0,0,0,0,1,1037000
cc_kernel_gpu_mem,4457,1,1,8102,128,16592056,0,56,16592000,1,1037000
cc_kernel_gpu,1387,1,1,8102,128,56,0,56,0,1,1037000
cc_kernel_cpu,1742,0,1,1,64,0,0,0,0,1,1038000
cc_kernel_gpu_mem,3600,1,1,8110,128,16608056,0,56,16608000,1,1038000
cc_kernel_gpu,1376,1,1,8110,128,56,0,56,0,1,1038000
cc_kernel_cpu,21597,0,1,1,64,0,0,0,0,1,1039000
cc_kernel_gpu_mem,4335,1,1,8118,128,16624056,0,56,16624000,1,1039000
cc_kernel_gpu,1522,1,1,8118,128,56,0,56,0,1,1039000
cc_kernel_cpu,12866,0,1,1,64,0,0,0,0,1,1040000
cc_kernel_gpu_mem,4348,1,1,8125,128,16640056,0,56,16640000,1,1040000
cc_kernel_gpu,1378,1,1,8125,128,56,0,56,0,1,1040000
cc_kernel_cpu,4333,0,1,1,64,0,0,0,0,1,104000
cc_kernel_gpu_mem,2043,1,1,813,128,1664056,0,56,1664000,1,104000
cc_kernel_gpu,314,1,1,813,128,56,0,56,0,1,104000
cc_kernel_cpu,19520,0,1,1,64,0,0,0,0,1,1041000
cc_kernel_gpu_mem,4631,1,1,8133,128,16656056,0,56,16656000,1,1041000
cc_kernel_gpu,1358,1,1,8133,128,56,0,56,0,1,1041000
cc_kernel_cpu,6261,0,1,1,64,0,0,0,0,1,1042000
cc_kernel_gpu_mem,8722,1,1,8141,128,16672056,0,56,16672000,1,1042000
cc_kernel_gpu,2012,1,1,8141,128,56,0,56,0,1,1042000
cc_kernel_cpu,20598,0,1,1,64,0,0,0,0,1,1043000
cc_kernel_gpu_mem,6710,1,1,8149,128,16688056,0,56,16688000,1,1043000
cc_kernel_gpu,2275,1,1,8149,128,56,0,56,0,1,1043000
cc_kernel_cpu,6910,0,1,1,64,0,0,0,0,1,1044000
cc_kernel_gpu_mem,6603,1,1,8157,128,16704056,0,56,16704000,1,1044000
cc_kernel_gpu,1982,1,1,8157,128,56,0,56,0,1,1044000
cc_kernel_cpu,15582,0,1,1,64,0,0,0,0,1,1045000
cc_kernel_gpu_mem,4754,1,1,8165,128,16720056,0,56,16720000,1,1045000
cc_kernel_gpu,1478,1,1,8165,128,56,0,56,0,1,1045000
cc_kernel_cpu,3897,0,1,1,64,0,0,0,0,1,1046000
cc_kernel_gpu_mem,6753,1,1,8172,128,16736056,0,56,16736000,1,1046000
cc_kernel_gpu,1989,1,1,8172,128,56,0,56,0,1,1046000
cc_kernel_cpu,5238,0,1,1,64,0,0,0,0,1,1047000
cc_kernel_gpu_mem,4255,1,1,8180,128,16752056,0,56,16752000,1,1047000
cc_kernel_gpu,1382,1,1,8180,128,56,0,56,0,1,1047000
cc_kernel_cpu,15038,0,1,1,64,0,0,0,0,1,1048000
cc_kernel_gpu_mem,4428,1,1,8188,128,16768056,0,56,16768000,1,1048000
cc_kernel_gpu,1432,1,1,8188,128,56,0,56,0,1,1048000
cc_kernel_cpu,9599,0,1,1,64,0,0,0,0,1,1049000
cc_kernel_gpu_mem,9224,1,1,8196,128,16784056,0,56,16784000,1,1049000
cc_kernel_gpu,1433,1,1,8196,128,56,0,56,0,1,1049000
cc_kernel_cpu,19509,0,1,1,64,0,0,0,0,1,1050000
cc_kernel_gpu_mem,4364,1,1,8204,128,16800056,0,56,16800000,1,1050000
cc_kernel_gpu,1396,1,1,8204,128,56,0,56,0,1,1050000
cc_kernel_cpu,10554,0,1,1,64,0,0,0,0,1,105000
cc_kernel_gpu_mem,740,1,1,821,128,1680056,0,56,1680000,1,105000
cc_kernel_gpu,317,1,1,821,128,56,0,56,0,1,105000
cc_kernel_cpu,24648,0,1,1,64,0,0,0,0,1,1051000
cc_kernel_gpu_mem,4666,1,1,8211,128,16816056,0,56,16816000,1,1051000
cc_kernel_gpu,1643,1,1,8211,128,56,0,56,0,1,1051000
cc_kernel_cpu,5791,0,1,1,64,0,0,0,0,1,1052000
cc_kernel_gpu_mem,8223,1,1,8219,128,16832056,0,56,16832000,1,1052000
cc_kernel_gpu,1394,1,1,8219,128,56,0,56,0,1,1052000
cc_kernel_cpu,16353,0,1,1,64,0,0,0,0,1,1053000
cc_kernel_gpu_mem,4439,1,1,8227,128,16848056,0,56,16848000,1,1053000
cc_kernel_gpu,1402,1,1,8227,128,56,0,56,0,1,1053000
cc_kernel_cpu,16635,0,1,1,64,0,0,0,0,1,1054000
