kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,
particlefilter_kernel2_gpu,1481,1,1,22422,128,24,0,24,0,1,2870000,
particlefilter_kernel3_gpu,138,1,1,22422,128,24,0,16,0,1,2870000,
particlefilter_kernel4_gpu,1500,0,1,22422,128,32,0,32,0,1,2870000,
particlefilter_kernel5_gpu,108,1,1,22422,128,24,0,16,0,1,2870000,
particlefilter_kernel6_gpu,2470442,1,1,22422,128,16,0,16,0,1,2870000,
particlefilter_kernel7_gpu,223,1,1,22422,128,16,0,16,0,1,2870000,
particlefilter_kernel1_gpu_mem,273848,1,1,22422,128,32,68880000,68880016,68880000,1,2870000,
particlefilter_kernel2_gpu_mem,6041,1,1,22422,128,22960024,0,24,22960000,1,2870000,
particlefilter_kernel3_gpu_mem,4998,1,1,22422,128,22960024,0,22960016,22960000,1,2870000,
particlefilter_kernel4_gpu_mem,13072,0,1,22422,128,68880032,0,32,68880000,1,2870000,
particlefilter_kernel5_gpu_mem,3439,1,1,22422,128,24,22960000,22960016,22960000,1,2870000,
particlefilter_kernel6_gpu_mem,2494383,1,1,22422,128,91840016,45920000,45920016,91840000,1,2870000,
particlefilter_kernel7_gpu_mem,14831,1,1,22422,128,45920016,68880000,68880016,45920000,1,2870000,
particlefilter_kernel1_cpu,66956,0,1,1,168,0,0,0,0,1,2880000,
particlefilter_kernel2_cpu,545,0,1,1,168,0,0,0,0,1,2880000,
particlefilter_kernel3_cpu,387,0,1,1,168,0,0,0,0,1,2880000,
particlefilter_kernel4_cpu,628,0,1,1,168,0,0,0,0,1,2880000,
particlefilter_kernel5_cpu,3517,0,1,1,168,0,0,0,0,1,2880000,
particlefilter_kernel6_cpu,147172564,0,1,1,168,0,0,0,0,1,2880000,
particlefilter_kernel7_cpu,3364,0,1,1,168,0,0,0,0,1,2880000,
particlefilter_kernel1_gpu,187,1,1,22500,128,32,0,16,0,1,2880000,
particlefilter_kernel2_gpu,1505,1,1,22500,128,24,0,24,0,1,2880000,
particlefilter_kernel3_gpu,137,1,1,22500,128,24,0,16,0,1,2880000,
particlefilter_kernel4_gpu,1510,0,1,22500,128,32,0,32,0,1,2880000,
particlefilter_kernel5_gpu,110,1,1,22500,128,24,0,16,0,1,2880000,
particlefilter_kernel6_gpu,2475678,1,1,22500,128,16,0,16,0,1,2880000,
particlefilter_kernel7_gpu,231,1,1,22500,128,16,0,16,0,1,2880000,
particlefilter_kernel1_gpu_mem,264161,1,1,22500,128,32,69120000,69120016,69120000,1,2880000,
particlefilter_kernel2_gpu_mem,6106,1,1,22500,128,23040024,0,24,23040000,1,2880000,
particlefilter_kernel3_gpu_mem,5055,1,1,22500,128,23040024,0,23040016,23040000,1,2880000,
particlefilter_kernel4_gpu_mem,13239,0,1,22500,128,69120032,0,32,69120000,1,2880000,
particlefilter_kernel5_gpu_mem,3597,1,1,22500,128,24,23040000,23040016,23040000,1,2880000,
particlefilter_kernel6_gpu_mem,2514008,1,1,22500,128,92160016,46080000,46080016,92160000,1,2880000,
particlefilter_kernel7_gpu_mem,15043,1,1,22500,128,46080016,69120000,69120016,46080000,1,2880000,
particlefilter_kernel1_cpu,66845,0,1,1,168,0,0,0,0,1,2890000,
particlefilter_kernel2_cpu,559,0,1,1,168,0,0,0,0,1,2890000,
particlefilter_kernel3_cpu,374,0,1,1,168,0,0,0,0,1,2890000,
particlefilter_kernel4_cpu,625,0,1,1,168,0,0,0,0,1,2890000,
particlefilter_kernel5_cpu,295,0,1,1,168,0,0,0,0,1,2890000,
particlefilter_kernel6_cpu,150184789,0,1,1,168,0,0,0,0,1,2890000,
particlefilter_kernel7_cpu,867,0,1,1,168,0,0,0,0,1,2890000,
particlefilter_kernel1_gpu,201,1,1,22579,128,32,0,16,0,1,2890000,
particlefilter_kernel2_gpu,1529,1,1,22579,128,24,0,24,0,1,2890000,
particlefilter_kernel3_gpu,139,1,1,22579,128,24,0,16,0,1,2890000,
particlefilter_kernel4_gpu,1529,0,1,22579,128,32,0,32,0,1,2890000,
particlefilter_kernel5_gpu,110,1,1,22579,128,24,0,16,0,1,2890000,
particlefilter_kernel6_gpu,2505716,1,1,22579,128,16,0,16,0,1,2890000,
particlefilter_kernel7_gpu,243,1,1,22579,128,16,0,16,0,1,2890000,
particlefilter_kernel1_gpu_mem,252746,1,1,22579,128,32,69360000,69360016,69360000,1,2890000,
particlefilter_kernel2_gpu_mem,6289,1,1,22579,128,23120024,0,24,23120000,1,2890000,
particlefilter_kernel3_gpu_mem,5090,1,1,22579,128,23120024,0,23120016,23120000,1,2890000,
particlefilter_kernel4_gpu_mem,13342,0,1,22579,128,69360032,0,32,69360000,1,2890000,
particlefilter_kernel5_gpu_mem,3582,1,1,22579,128,24,23120000,23120016,23120000,1,2890000,
particlefilter_kernel6_gpu_mem,2552949,1,1,22579,128,92480016,46240000,46240016,92480000,1,2890000,
particlefilter_kernel7_gpu_mem,15288,1,1,22579,128,46240016,69360000,69360016,46240000,1,2890000,
particlefilter_kernel1_cpu,67139,0,1,1,168,0,0,0,0,1,2900000,
particlefilter_kernel2_cpu,554,0,1,1,168,0,0,0,0,1,2900000,
particlefilter_kernel3_cpu,369,0,1,1,168,0,0,0,0,1,2900000,
particlefilter_kernel4_cpu,609,0,1,1,168,0,0,0,0,1,2900000,
particlefilter_kernel5_cpu,507,0,1,1,168,0,0,0,0,1,2900000,
particlefilter_kernel6_cpu,155190088,0,1,1,168,0,0,0,0,1,2900000,
particlefilter_kernel7_cpu,2069,0,1,1,168,0,0,0,0,1,2900000,
particlefilter_kernel1_gpu,187,1,1,22657,128,32,0,16,0,1,2900000,
particlefilter_kernel2_gpu,1537,1,1,22657,128,24,0,24,0,1,2900000,
particlefilter_kernel3_gpu,141,1,1,22657,128,24,0,16,0,1,2900000,
particlefilter_kernel4_gpu,1550,0,1,22657,128,32,0,32,0,1,2900000,
particlefilter_kernel5_gpu,111,1,1,22657,128,24,0,16,0,1,2900000,
particlefilter_kernel6_gpu,2530725,1,1,22657,128,16,0,16,0,1,2900000,
particlefilter_kernel7_gpu,245,1,1,22657,128,16,0,16,0,1,2900000,
particlefilter_kernel1_gpu_mem,253350,1,1,22657,128,32,69600000,69600016,69600000,1,2900000,
particlefilter_kernel2_gpu_mem,6290,1,1,22657,128,23200024,0,24,23200000,1,2900000,
particlefilter_kernel3_gpu_mem,5429,1,1,22657,128,23200024,0,23200016,23200000,1,2900000,
particlefilter_kernel4_gpu_mem,13683,0,1,22657,128,69600032,0,32,69600000,1,2900000,
particlefilter_kernel5_gpu_mem,3723,1,1,22657,128,24,23200000,23200016,23200000,1,2900000,
particlefilter_kernel6_gpu_mem,2553204,1,1,22657,128,92800016,46400000,46400016,92800000,1,2900000,
particlefilter_kernel7_gpu_mem,15979,1,1,22657,128,46400016,69600000,69600016,46400000,1,2900000,
particlefilter_kernel1_cpu,65829,0,1,1,168,0,0,0,0,1,2910000,
particlefilter_kernel2_cpu,551,0,1,1,168,0,0,0,0,1,2910000,
particlefilter_kernel3_cpu,376,0,1,1,168,0,0,0,0,1,2910000,
particlefilter_kernel4_cpu,610,0,1,1,168,0,0,0,0,1,2910000,
particlefilter_kernel5_cpu,496,0,1,1,168,0,0,0,0,1,2910000,
particlefilter_kernel6_cpu,148645174,0,1,1,168,0,0,0,0,1,2910000,
particlefilter_kernel7_cpu,2400,0,1,1,168,0,0,0,0,1,2910000,
particlefilter_kernel1_gpu,178,1,1,22735,128,32,0,16,0,1,2910000,
particlefilter_kernel2_gpu,1508,1,1,22735,128,24,0,24,0,1,2910000,
particlefilter_kernel3_gpu,139,1,1,22735,128,24,0,16,0,1,2910000,
particlefilter_kernel4_gpu,1531,0,1,22735,128,32,0,32,0,1,2910000,
particlefilter_kernel5_gpu,109,1,1,22735,128,24,0,16,0,1,2910000,
particlefilter_kernel6_gpu,2548289,1,1,22735,128,16,0,16,0,1,2910000,
particlefilter_kernel7_gpu,227,1,1,22735,128,16,0,16,0,1,2910000,
particlefilter_kernel1_gpu_mem,469430,1,1,22735,128,32,69840000,69840016,69840000,1,2910000,
particlefilter_kernel2_gpu_mem,6186,1,1,22735,128,23280024,0,24,23280000,1,2910000,
particlefilter_kernel3_gpu_mem,5304,1,1,22735,128,23280024,0,23280016,23280000,1,2910000,
particlefilter_kernel4_gpu_mem,13614,0,1,22735,128,69840032,0,32,69840000,1,2910000,
particlefilter_kernel5_gpu_mem,3434,1,1,22735,128,24,23280000,23280016,23280000,1,2910000,
particlefilter_kernel6_gpu_mem,2562991,1,1,22735,128,93120016,46560000,46560016,93120000,1,2910000,
particlefilter_kernel7_gpu_mem,15731,1,1,22735,128,46560016,69840000,69840016,46560000,1,2910000,
particlefilter_kernel1_cpu,67150,0,1,1,168,0,0,0,0,1,2920000,
particlefilter_kernel2_cpu,557,0,1,1,168,0,0,0,0,1,2920000,
particlefilter_kernel3_cpu,386,0,1,1,168,0,0,0,0,1,2920000,
particlefilter_kernel4_cpu,625,0,1,1,168,0,0,0,0,1,2920000,
particlefilter_kernel5_cpu,306,0,1,1,168,0,0,0,0,1,2920000,
particlefilter_kernel6_cpu,152311252,0,1,1,168,0,0,0,0,1,2920000,
particlefilter_kernel7_cpu,2811,0,1,1,168,0,0,0,0,1,2920000,
particlefilter_kernel1_gpu,194,1,1,22813,128,32,0,16,0,1,2920000,
particlefilter_kernel2_gpu,1506,1,1,22813,128,24,0,24,0,1,2920000,
particlefilter_kernel3_gpu,139,1,1,22813,128,24,0,16,0,1,2920000,
particlefilter_kernel4_gpu,1527,0,1,22813,128,32,0,32,0,1,2920000,
particlefilter_kernel5_gpu,109,1,1,22813,128,24,0,16,0,1,2920000,
particlefilter_kernel6_gpu,2558287,1,1,22813,128,16,0,16,0,1,2920000,
particlefilter_kernel7_gpu,222,1,1,22813,128,16,0,16,0,1,2920000,
particlefilter_kernel1_gpu_mem,252636,1,1,22813,128,32,70080000,70080016,70080000,1,2920000,
particlefilter_kernel2_gpu_mem,6175,1,1,22813,128,23360024,0,24,23360000,1,2920000,
particlefilter_kernel3_gpu_mem,5135,1,1,22813,128,23360024,0,23360016,23360000,1,2920000,
particlefilter_kernel4_gpu_mem,13350,0,1,22813,128,70080032,0,32,70080000,1,2920000,
particlefilter_kernel5_gpu_mem,3597,1,1,22813,128,24,23360000,23360016,23360000,1,2920000,
particlefilter_kernel6_gpu_mem,2584030,1,1,22813,128,93440016,46720000,46720016,93440000,1,2920000,
particlefilter_kernel7_gpu_mem,15042,1,1,22813,128,46720016,70080000,70080016,46720000,1,2920000,
particlefilter_kernel1_cpu,67360,0,1,1,168,0,0,0,0,1,2930000,
particlefilter_kernel2_cpu,554,0,1,1,168,0,0,0,0,1,2930000,
particlefilter_kernel3_cpu,382,0,1,1,168,0,0,0,0,1,2930000,
particlefilter_kernel4_cpu,628,0,1,1,168,0,0,0,0,1,2930000,
particlefilter_kernel5_cpu,601,0,1,1,168,0,0,0,0,1,2930000,
particlefilter_kernel6_cpu,146548612,0,1,1,168,0,0,0,0,1,2930000,
particlefilter_kernel7_cpu,3235,0,1,1,168,0,0,0,0,1,2930000,
particlefilter_kernel1_gpu,179,1,1,22891,128,32,0,16,0,1,2930000,
particlefilter_kernel2_gpu,1516,1,1,22891,128,24,0,24,0,1,2930000,
particlefilter_kernel3_gpu,140,1,1,22891,128,24,0,16,0,1,2930000,
particlefilter_kernel4_gpu,1548,0,1,22891,128,32,0,32,0,1,2930000,
particlefilter_kernel5_gpu,109,1,1,22891,128,24,0,16,0,1,2930000,
particlefilter_kernel6_gpu,2585059,1,1,22891,128,16,0,16,0,1,2930000,
particlefilter_kernel7_gpu,232,1,1,22891,128,16,0,16,0,1,2930000,
particlefilter_kernel1_gpu_mem,257543,1,1,22891,128,32,70320000,70320016,70320000,1,2930000,
particlefilter_kernel2_gpu_mem,6329,1,1,22891,128,23440024,0,24,23440000,1,2930000,
particlefilter_kernel3_gpu_mem,5366,1,1,22891,128,23440024,0,23440016,23440000,1,2930000,
particlefilter_kernel4_gpu_mem,13877,0,1,22891,128,70320032,0,32,70320000,1,2930000,
particlefilter_kernel5_gpu_mem,3579,1,1,22891,128,24,23440000,23440016,23440000,1,2930000,
particlefilter_kernel6_gpu_mem,2604619,1,1,22891,128,93760016,46880000,46880016,93760000,1,2930000,
particlefilter_kernel7_gpu_mem,18106,1,1,22891,128,46880016,70320000,70320016,46880000,1,2930000,
particlefilter_kernel1_cpu,66335,0,1,1,168,0,0,0,0,1,2940000,
particlefilter_kernel2_cpu,551,0,1,1,168,0,0,0,0,1,2940000,
particlefilter_kernel3_cpu,377,0,1,1,168,0,0,0,0,1,2940000,
particlefilter_kernel4_cpu,637,0,1,1,168,0,0,0,0,1,2940000,
particlefilter_kernel5_cpu,470,0,1,1,168,0,0,0,0,1,2940000,
particlefilter_kernel6_cpu,156848816,0,1,1,168,0,0,0,0,1,2940000,
particlefilter_kernel7_cpu,2326,0,1,1,168,0,0,0,0,1,2940000,
particlefilter_kernel1_gpu,189,1,1,22969,128,32,0,16,0,1,2940000,
particlefilter_kernel2_gpu,1519,1,1,22969,128,24,0,24,0,1,2940000,
particlefilter_kernel3_gpu,139,1,1,22969,128,24,0,16,0,1,2940000,
particlefilter_kernel4_gpu,1539,0,1,22969,128,32,0,32,0,1,2940000,
particlefilter_kernel5_gpu,109,1,1,22969,128,24,0,16,0,1,2940000,
particlefilter_kernel6_gpu,2582653,1,1,22969,128,16,0,16,0,1,2940000,
particlefilter_kernel7_gpu,223,1,1,22969,128,16,0,16,0,1,2940000,
particlefilter_kernel1_gpu_mem,246803,1,1,22969,128,32,70560000,70560016,70560000,1,2940000,
particlefilter_kernel2_gpu_mem,6177,1,1,22969,128,23520024,0,24,23520000,1,2940000,
particlefilter_kernel3_gpu_mem,5140,1,1,22969,128,23520024,0,23520016,23520000,1,2940000,
particlefilter_kernel4_gpu_mem,13365,0,1,22969,128,70560032,0,32,70560000,1,2940000,
particlefilter_kernel5_gpu_mem,3686,1,1,22969,128,24,23520000,23520016,23520000,1,2940000,
particlefilter_kernel6_gpu_mem,2610316,1,1,22969,128,94080016,47040000,47040016,94080000,1,2940000,
particlefilter_kernel7_gpu_mem,15365,1,1,22969,128,47040016,70560000,70560016,47040000,1,2940000,
particlefilter_kernel1_cpu,67061,0,1,1,168,0,0,0,0,1,2950000,
particlefilter_kernel2_cpu,548,0,1,1,168,0,0,0,0,1,2950000,
particlefilter_kernel3_cpu,353,0,1,1,168,0,0,0,0,1,2950000,
particlefilter_kernel4_cpu,645,0,1,1,168,0,0,0,0,1,2950000,
particlefilter_kernel5_cpu,386,0,1,1,168,0,0,0,0,1,2950000,
particlefilter_kernel6_cpu,157565119,0,1,1,168,0,0,0,0,1,2950000,
particlefilter_kernel7_cpu,2716,0,1,1,168,0,0,0,0,1,2950000,
particlefilter_kernel1_gpu,193,1,1,23047,128,32,0,16,0,1,2950000,
particlefilter_kernel2_gpu,3820,1,1,23047,128,24,0,24,0,1,2950000,
particlefilter_kernel3_gpu,138,1,1,23047,128,24,0,16,0,1,2950000,
particlefilter_kernel4_gpu,3840,0,1,23047,128,32,0,32,0,1,2950000,
particlefilter_kernel5_gpu,108,1,1,23047,128,24,0,16,0,1,2950000,
particlefilter_kernel6_gpu,2613674,1,1,23047,128,16,0,16,0,1,2950000,
particlefilter_kernel7_gpu,226,1,1,23047,128,16,0,16,0,1,2950000,
particlefilter_kernel1_gpu_mem,240225,1,1,23047,128,32,70800000,70800016,70800000,1,2950000,
particlefilter_kernel2_gpu_mem,8313,1,1,23047,128,23600024,0,24,23600000,1,2950000,
particlefilter_kernel3_gpu_mem,5076,1,1,23047,128,23600024,0,23600016,23600000,1,2950000,
particlefilter_kernel4_gpu_mem,15466,0,1,23047,128,70800032,0,32,70800000,1,2950000,
particlefilter_kernel5_gpu_mem,3566,1,1,23047,128,24,23600000,23600016,23600000,1,2950000,
particlefilter_kernel6_gpu_mem,2651752,1,1,23047,128,94400016,47200000,47200016,94400000,1,2950000,
particlefilter_kernel7_gpu_mem,15318,1,1,23047,128,47200016,70800000,70800016,47200000,1,2950000,
particlefilter_kernel1_cpu,65763,0,1,1,168,0,0,0,0,1,2960000,
particlefilter_kernel2_cpu,550,0,1,1,168,0,0,0,0,1,2960000,
particlefilter_kernel3_cpu,386,0,1,1,168,0,0,0,0,1,2960000,
particlefilter_kernel4_cpu,637,0,1,1,168,0,0,0,0,1,2960000,
particlefilter_kernel5_cpu,400,0,1,1,168,0,0,0,0,1,2960000,
particlefilter_kernel6_cpu,157220152,0,1,1,168,0,0,0,0,1,2960000,
particlefilter_kernel7_cpu,1686,0,1,1,168,0,0,0,0,1,2960000,
particlefilter_kernel1_gpu,185,1,1,23125,128,32,0,16,0,1,2960000,
particlefilter_kernel2_gpu,1562,1,1,23125,128,24,0,24,0,1,2960000,
particlefilter_kernel3_gpu,142,1,1,23125,128,24,0,16,0,1,2960000,
particlefilter_kernel4_gpu,1561,0,1,23125,128,32,0,32,0,1,2960000,
particlefilter_kernel5_gpu,110,1,1,23125,128,24,0,16,0,1,2960000,
particlefilter_kernel6_gpu,2639298,1,1,23125,128,16,0,16,0,1,2960000,
particlefilter_kernel7_gpu,230,1,1,23125,128,16,0,16,0,1,2960000,
particlefilter_kernel1_gpu_mem,239069,1,1,23125,128,32,71040000,71040016,71040000,1,2960000,
particlefilter_kernel2_gpu_mem,6345,1,1,23125,128,23680024,0,24,23680000,1,2960000,
particlefilter_kernel3_gpu_mem,5392,1,1,23125,128,23680024,0,23680016,23680000,1,2960000,
particlefilter_kernel4_gpu_mem,13867,0,1,23125,128,71040032,0,32,71040000,1,2960000,
particlefilter_kernel5_gpu_mem,3516,1,1,23125,128,24,23680000,23680016,23680000,1,2960000,
particlefilter_kernel6_gpu_mem,2673770,1,1,23125,128,94720016,47360000,47360016,94720000,1,2960000,
particlefilter_kernel7_gpu_mem,15600,1,1,23125,128,47360016,71040000,71040016,47360000,1,2960000,
particlefilter_kernel1_cpu,66210,0,1,1,168,0,0,0,0,1,2970000,
particlefilter_kernel2_cpu,553,0,1,1,168,0,0,0,0,1,2970000,
particlefilter_kernel3_cpu,369,0,1,1,168,0,0,0,0,1,2970000,
particlefilter_kernel4_cpu,640,0,1,1,168,0,0,0,0,1,2970000,
particlefilter_kernel5_cpu,330,0,1,1,168,0,0,0,0,1,2970000,
particlefilter_kernel6_cpu,157189908,0,1,1,168,0,0,0,0,1,2970000,
particlefilter_kernel7_cpu,2307,0,1,1,168,0,0,0,0,1,2970000,
particlefilter_kernel1_gpu,180,1,1,23204,128,32,0,16,0,1,2970000,
particlefilter_kernel2_gpu,1528,1,1,23204,128,24,0,24,0,1,2970000,
particlefilter_kernel3_gpu,137,1,1,23204,128,24,0,16,0,1,2970000,
particlefilter_kernel4_gpu,1544,0,1,23204,128,32,0,32,0,1,2970000,
particlefilter_kernel5_gpu,108,1,1,23204,128,24,0,16,0,1,2970000,
particlefilter_kernel6_gpu,2639855,1,1,23204,128,16,0,16,0,1,2970000,
particlefilter_kernel7_gpu,231,1,1,23204,128,16,0,16,0,1,2970000,
particlefilter_kernel1_gpu_mem,239848,1,1,23204,128,32,71280000,71280016,71280000,1,2970000,
particlefilter_kernel2_gpu_mem,8424,1,1,23204,128,23760024,0,24,23760000,1,2970000,
particlefilter_kernel3_gpu_mem,5178,1,1,23204,128,23760024,0,23760016,23760000,1,2970000,
particlefilter_kernel4_gpu_mem,15781,0,1,23204,128,71280032,0,32,71280000,1,2970000,
particlefilter_kernel5_gpu_mem,3533,1,1,23204,128,24,23760000,23760016,23760000,1,2970000,
particlefilter_kernel6_gpu_mem,2660485,1,1,23204,128,95040016,47520000,47520016,95040000,1,2970000,
particlefilter_kernel7_gpu_mem,15520,1,1,23204,128,47520016,71280000,71280016,47520000,1,2970000,
particlefilter_kernel1_cpu,66859,0,1,1,168,0,0,0,0,1,2980000,
particlefilter_kernel2_cpu,554,0,1,1,168,0,0,0,0,1,2980000,
particlefilter_kernel3_cpu,374,0,1,1,168,0,0,0,0,1,2980000,
particlefilter_kernel4_cpu,639,0,1,1,168,0,0,0,0,1,2980000,
particlefilter_kernel5_cpu,466,0,1,1,168,0,0,0,0,1,2980000,
particlefilter_kernel6_cpu,161629595,0,1,1,168,0,0,0,0,1,2980000,
particlefilter_kernel7_cpu,2219,0,1,1,168,0,0,0,0,1,2980000,
particlefilter_kernel1_gpu,189,1,1,23282,128,32,0,16,0,1,2980000,
particlefilter_kernel2_gpu,4003,1,1,23282,128,24,0,24,0,1,2980000,
particlefilter_kernel3_gpu,138,1,1,23282,128,24,0,16,0,1,2980000,
particlefilter_kernel4_gpu,3997,0,1,23282,128,32,0,32,0,1,2980000,
particlefilter_kernel5_gpu,110,1,1,23282,128,24,0,16,0,1,2980000,
particlefilter_kernel6_gpu,2685470,1,1,23282,128,16,0,16,0,1,2980000,
particlefilter_kernel7_gpu,238,1,1,23282,128,16,0,16,0,1,2980000,
particlefilter_kernel1_gpu_mem,243093,1,1,23282,128,32,71520000,71520016,71520000,1,2980000,
particlefilter_kernel2_gpu_mem,8772,1,1,23282,128,23840024,0,24,23840000,1,2980000,
particlefilter_kernel3_gpu_mem,5117,1,1,23282,128,23840024,0,23840016,23840000,1,2980000,
particlefilter_kernel4_gpu_mem,16147,0,1,23282,128,71520032,0,32,71520000,1,2980000,
particlefilter_kernel5_gpu_mem,3758,1,1,23282,128,24,23840000,23840016,23840000,1,2980000,
particlefilter_kernel6_gpu_mem,2699486,1,1,23282,128,95360016,47680000,47680016,95360000,1,2980000,
particlefilter_kernel7_gpu_mem,15782,1,1,23282,128,47680016,71520000,71520016,47680000,1,2980000,
particlefilter_kernel1_cpu,66561,0,1,1,168,0,0,0,0,1,2990000,
particlefilter_kernel2_cpu,557,0,1,1,168,0,0,0,0,1,2990000,
particlefilter_kernel3_cpu,372,0,1,1,168,0,0,0,0,1,2990000,
particlefilter_kernel4_cpu,643,0,1,1,168,0,0,0,0,1,2990000,
particlefilter_kernel5_cpu,821,0,1,1,168,0,0,0,0,1,2990000,
particlefilter_kernel6_cpu,162443212,0,1,1,168,0,0,0,0,1,2990000,
particlefilter_kernel7_cpu,2801,0,1,1,168,0,0,0,0,1,2990000,
particlefilter_kernel1_gpu,204,1,1,23360,128,32,0,16,0,1,2990000,
particlefilter_kernel2_gpu,1576,1,1,23360,128,24,0,24,0,1,2990000,
particlefilter_kernel3_gpu,139,1,1,23360,128,24,0,16,0,1,2990000,
particlefilter_kernel4_gpu,1574,0,1,23360,128,32,0,32,0,1,2990000,
particlefilter_kernel5_gpu,111,1,1,23360,128,24,0,16,0,1,2990000,
particlefilter_kernel6_gpu,2700036,1,1,23360,128,16,0,16,0,1,2990000,
particlefilter_kernel7_gpu,246,1,1,23360,128,16,0,16,0,1,2990000,
particlefilter_kernel1_gpu_mem,277694,1,1,23360,128,32,71760000,71760016,71760000,1,2990000,
particlefilter_kernel2_gpu_mem,6340,1,1,23360,128,23920024,0,24,23920000,1,2990000,
particlefilter_kernel3_gpu_mem,5232,1,1,23360,128,23920024,0,23920016,23920000,1,2990000,
particlefilter_kernel4_gpu_mem,13556,0,1,23360,128,71760032,0,32,71760000,1,2990000,
particlefilter_kernel5_gpu_mem,3692,1,1,23360,128,24,23920000,23920016,23920000,1,2990000,
particlefilter_kernel6_gpu_mem,2714426,1,1,23360,128,95680016,47840000,47840016,95680000,1,2990000,
particlefilter_kernel7_gpu_mem,15811,1,1,23360,128,47840016,71760000,71760016,47840000,1,2990000,
particlefilter_kernel1_cpu,74225,0,1,1,168,0,0,0,0,1,3000000,
particlefilter_kernel2_cpu,559,0,1,1,168,0,0,0,0,1,3000000,
particlefilter_kernel3_cpu,372,0,1,1,168,0,0,0,0,1,3000000,
particlefilter_kernel4_cpu,633,0,1,1,168,0,0,0,0,1,3000000,
particlefilter_kernel5_cpu,371,0,1,1,168,0,0,0,0,1,3000000,
particlefilter_kernel6_cpu,160868257,0,1,1,168,0,0,0,0,1,3000000,
particlefilter_kernel7_cpu,828,0,1,1,168,0,0,0,0,1,3000000,
particlefilter_kernel1_gpu,190,1,1,23438,128,32,0,16,0,1,3000000,
particlefilter_kernel2_gpu,3886,1,1,23438,128,24,0,24,0,1,3000000,
particlefilter_kernel3_gpu,139,1,1,23438,128,24,0,16,0,1,3000000,
particlefilter_kernel4_gpu,3902,0,1,23438,128,32,0,32,0,1,3000000,
particlefilter_kernel5_gpu,109,1,1,23438,128,24,0,16,0,1,3000000,
particlefilter_kernel6_gpu,2698863,1,1,23438,128,16,0,16,0,1,3000000,
particlefilter_kernel7_gpu,235,1,1,23438,128,16,0,16,0,1,3000000,
particlefilter_kernel1_gpu_mem,518052,1,1,23438,128,32,72000000,72000016,72000000,1,3000000,
particlefilter_kernel2_gpu_mem,8632,1,1,23438,128,24000024,0,24,24000000,1,3000000,
particlefilter_kernel3_gpu_mem,5389,1,1,23438,128,24000024,0,24000016,24000000,1,3000000,
particlefilter_kernel4_gpu_mem,16461,0,1,23438,128,72000032,0,32,72000000,1,3000000,
particlefilter_kernel5_gpu_mem,3611,1,1,23438,128,24,24000000,24000016,24000000,1,3000000,
particlefilter_kernel6_gpu_mem,2718741,1,1,23438,128,96000016,48000000,48000016,96000000,1,3000000,
particlefilter_kernel7_gpu_mem,18056,1,1,23438,128,48000016,72000000,72000016,48000000,1,3000000,
particlefilter_kernel1_cpu,66662,0,1,1,168,0,0,0,0,1,3010000,
particlefilter_kernel2_cpu,561,0,1,1,168,0,0,0,0,1,3010000,
particlefilter_kernel3_cpu,363,0,1,1,168,0,0,0,0,1,3010000,
particlefilter_kernel4_cpu,647,0,1,1,168,0,0,0,0,1,3010000,
particlefilter_kernel5_cpu,356,0,1,1,168,0,0,0,0,1,3010000,
particlefilter_kernel6_cpu,163006543,0,1,1,168,0,0,0,0,1,3010000,
particlefilter_kernel7_cpu,2574,0,1,1,168,0,0,0,0,1,3010000,
particlefilter_kernel1_gpu,199,1,1,23516,128,32,0,16,0,1,3010000,
particlefilter_kernel2_gpu,1584,1,1,23516,128,24,0,24,0,1,3010000,
particlefilter_kernel3_gpu,141,1,1,23516,128,24,0,16,0,1,3010000,
particlefilter_kernel4_gpu,1581,0,1,23516,128,32,0,32,0,1,3010000,
particlefilter_kernel5_gpu,112,1,1,23516,128,24,0,16,0,1,3010000,
particlefilter_kernel6_gpu,2734949,1,1,23516,128,16,0,16,0,1,3010000,
particlefilter_kernel7_gpu,253,1,1,23516,128,16,0,16,0,1,3010000,
particlefilter_kernel1_gpu_mem,242926,1,1,23516,128,32,72240000,72240016,72240000,1,3010000,
particlefilter_kernel2_gpu_mem,8803,1,1,23516,128,24080024,0,24,24080000,1,3010000,
particlefilter_kernel3_gpu_mem,5550,1,1,23516,128,24080024,0,24080016,24080000,1,3010000,
particlefilter_kernel4_gpu_mem,16340,0,1,23516,128,72240032,0,32,72240000,1,3010000,
particlefilter_kernel5_gpu_mem,3755,1,1,23516,128,24,24080000,24080016,24080000,1,3010000,
particlefilter_kernel6_gpu_mem,2750280,1,1,23516,128,96320016,48160000,48160016,96320000,1,3010000,
particlefilter_kernel7_gpu_mem,18262,1,1,23516,128,48160016,72240000,72240016,48160000,1,3010000,
particlefilter_kernel1_cpu,66173,0,1,1,168,0,0,0,0,1,3020000,
particlefilter_kernel2_cpu,555,0,1,1,168,0,0,0,0,1,3020000,
particlefilter_kernel3_cpu,391,0,1,1,168,0,0,0,0,1,3020000,
particlefilter_kernel4_cpu,647,0,1,1,168,0,0,0,0,1,3020000,
particlefilter_kernel5_cpu,602,0,1,1,168,0,0,0,0,1,3020000,
particlefilter_kernel6_cpu,165900667,0,1,1,168,0,0,0,0,1,3020000,
