kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu,1925,1,1,79,128,8,0,8,0,2,10000,6100
mv_kernel_cpu,6808,0,1,1,80,0,0,0,0,2,10000,6600
mv_kernel_gpu_mem,59731,1,1,79,128,528052808,80000,80008,528052800,2,10000,6600
mv_kernel_gpu,1900,1,1,79,128,8,0,8,0,2,10000,6600
mv_kernel_cpu,6903,0,1,1,80,0,0,0,0,2,10000,7100
mv_kernel_gpu_mem,63961,1,1,79,128,568056808,80000,80008,568056800,2,10000,7100
mv_kernel_gpu,2223,1,1,79,128,8,0,8,0,2,10000,7100
mv_kernel_cpu,7063,0,1,1,80,0,0,0,0,2,10000,7600
mv_kernel_gpu_mem,68058,1,1,79,128,608060808,80000,80008,608060800,2,10000,7600
mv_kernel_gpu,2526,1,1,79,128,8,0,8,0,2,10000,7600
mv_kernel_cpu,7305,0,1,1,80,0,0,0,0,2,10000,8100
mv_kernel_gpu_mem,71867,1,1,79,128,648064808,80000,80008,648064800,2,10000,8100
mv_kernel_gpu,2565,1,1,79,128,8,0,8,0,2,10000,8100
mv_kernel_cpu,7647,0,1,1,80,0,0,0,0,2,10000,8600
mv_kernel_gpu_mem,88121,1,1,79,128,688068808,80000,80008,688068800,2,10000,8600
mv_kernel_gpu,2531,1,1,79,128,8,0,8,0,2,10000,8600
mv_kernel_cpu,7389,0,1,1,80,0,0,0,0,2,10000,9100
mv_kernel_gpu_mem,80049,1,1,79,128,728072808,80000,80008,728072800,2,10000,9100
mv_kernel_gpu,2822,1,1,79,128,8,0,8,0,2,10000,9100
mv_kernel_cpu,8255,0,1,1,80,0,0,0,0,2,10000,9600
mv_kernel_gpu_mem,97150,1,1,79,128,768076808,80000,80008,768076800,2,10000,9600
mv_kernel_gpu,3185,1,1,79,128,8,0,8,0,2,10000,9600
mv_kernel_cpu,4749,0,1,1,80,0,0,0,0,2,1000,100
mv_kernel_gpu_mem,627,1,1,8,128,800808,8000,8008,800800,2,1000,100
mv_kernel_gpu,65,1,1,8,128,8,0,8,0,2,1000,100
mv_kernel_cpu,4298,0,1,1,80,0,0,0,0,2,1000,1100
mv_kernel_gpu_mem,3952,1,1,8,128,8808808,8000,8008,8808800,2,1000,1100
mv_kernel_gpu,284,1,1,8,128,8,0,8,0,2,1000,1100
mv_kernel_cpu,4648,0,1,1,80,0,0,0,0,2,1000,1600
mv_kernel_gpu_mem,4038,1,1,8,128,12812808,8000,8008,12812800,2,1000,1600
mv_kernel_gpu,515,1,1,8,128,8,0,8,0,2,1000,1600
mv_kernel_cpu,4504,0,1,1,80,0,0,0,0,2,1000,2100
mv_kernel_gpu_mem,4482,1,1,8,128,16816808,8000,8008,16816800,2,1000,2100
mv_kernel_gpu,618,1,1,8,128,8,0,8,0,2,1000,2100
mv_kernel_cpu,4628,0,1,1,80,0,0,0,0,2,1000,2600
mv_kernel_gpu_mem,4728,1,1,8,128,20820808,8000,8008,20820800,2,1000,2600
mv_kernel_gpu,838,1,1,8,128,8,0,8,0,2,1000,2600
mv_kernel_cpu,4792,0,1,1,80,0,0,0,0,2,1000,3100
mv_kernel_gpu_mem,5990,1,1,8,128,24824808,8000,8008,24824800,2,1000,3100
mv_kernel_gpu,959,1,1,8,128,8,0,8,0,2,1000,3100
mv_kernel_cpu,4653,0,1,1,80,0,0,0,0,2,1000,3600
mv_kernel_gpu_mem,6632,1,1,8,128,28828808,8000,8008,28828800,2,1000,3600
mv_kernel_gpu,1260,1,1,8,128,8,0,8,0,2,1000,3600
mv_kernel_cpu,5135,0,1,1,80,0,0,0,0,2,1000,4100
mv_kernel_gpu_mem,7375,1,1,8,128,32832808,8000,8008,32832800,2,1000,4100
mv_kernel_gpu,1222,1,1,8,128,8,0,8,0,2,1000,4100
mv_kernel_cpu,4712,0,1,1,80,0,0,0,0,2,1000,4600
mv_kernel_gpu_mem,7162,1,1,8,128,36836808,8000,8008,36836800,2,1000,4600
mv_kernel_gpu,1419,1,1,8,128,8,0,8,0,2,1000,4600
mv_kernel_cpu,4644,0,1,1,80,0,0,0,0,2,1000,5100
mv_kernel_gpu_mem,7563,1,1,8,128,40840808,8000,8008,40840800,2,1000,5100
mv_kernel_gpu,1548,1,1,8,128,8,0,8,0,2,1000,5100
mv_kernel_cpu,4928,0,1,1,80,0,0,0,0,2,1000,5600
mv_kernel_gpu_mem,10201,1,1,8,128,44844808,8000,8008,44844800,2,1000,5600
mv_kernel_gpu,1928,1,1,8,128,8,0,8,0,2,1000,5600
mv_kernel_cpu,4437,0,1,1,80,0,0,0,0,2,1000,600
mv_kernel_gpu_mem,3433,1,1,8,128,4804808,8000,8008,4804800,2,1000,600
mv_kernel_gpu,181,1,1,8,128,8,0,8,0,2,1000,600
mv_kernel_cpu,4425,0,1,1,80,0,0,0,0,2,1000,6100
mv_kernel_gpu_mem,9567,1,1,8,128,48848808,8000,8008,48848800,2,1000,6100
mv_kernel_gpu,1824,1,1,8,128,8,0,8,0,2,1000,6100
mv_kernel_cpu,4760,0,1,1,80,0,0,0,0,2,1000,6600
mv_kernel_gpu_mem,9636,1,1,8,128,52852808,8000,8008,52852800,2,1000,6600
mv_kernel_gpu,2028,1,1,8,128,8,0,8,0,2,1000,6600
mv_kernel_cpu,4443,0,1,1,80,0,0,0,0,2,1000,7100
mv_kernel_gpu_mem,10296,1,1,8,128,56856808,8000,8008,56856800,2,1000,7100
mv_kernel_gpu,2140,1,1,8,128,8,0,8,0,2,1000,7100
mv_kernel_cpu,4987,0,1,1,80,0,0,0,0,2,1000,7600
mv_kernel_gpu_mem,11667,1,1,8,128,60860808,8000,8008,60860800,2,1000,7600
mv_kernel_gpu,2589,1,1,8,128,8,0,8,0,2,1000,7600
mv_kernel_cpu,5046,0,1,1,80,0,0,0,0,2,1000,8100
mv_kernel_gpu_mem,12726,1,1,8,128,64864808,8000,8008,64864800,2,1000,8100
mv_kernel_gpu,2443,1,1,8,128,8,0,8,0,2,1000,8100
mv_kernel_cpu,4665,0,1,1,80,0,0,0,0,2,1000,8600
mv_kernel_gpu_mem,12459,1,1,8,128,68868808,8000,8008,68868800,2,1000,8600
mv_kernel_gpu,2597,1,1,8,128,8,0,8,0,2,1000,8600
mv_kernel_cpu,4544,0,1,1,80,0,0,0,0,2,1000,9100
mv_kernel_gpu_mem,12883,1,1,8,128,72872808,8000,8008,72872800,2,1000,9100
mv_kernel_gpu,2680,1,1,8,128,8,0,8,0,2,1000,9100
mv_kernel_cpu,4486,0,1,1,80,0,0,0,0,2,1000,9600
mv_kernel_gpu_mem,13685,1,1,8,128,76876808,8000,8008,76876800,2,1000,9600
mv_kernel_gpu,3239,1,1,8,128,8,0,8,0,2,1000,9600
mv_kernel_cpu,4483,0,1,1,80,0,0,0,0,2,100,100
mv_kernel_gpu_mem,856,1,1,1,128,80808,800,808,80800,2,100,100
mv_kernel_gpu,64,1,1,1,128,8,0,8,0,2,100,100
mv_kernel_cpu,4223,0,1,1,80,0,0,0,0,2,100,1100
mv_kernel_gpu_mem,1360,1,1,1,128,888808,800,808,888800,2,100,1100
mv_kernel_gpu,270,1,1,1,128,8,0,8,0,2,100,1100
mv_kernel_cpu,4132,0,1,1,80,0,0,0,0,2,100,1600
mv_kernel_gpu_mem,1637,1,1,1,128,1292808,800,808,1292800,2,100,1600
mv_kernel_gpu,427,1,1,1,128,8,0,8,0,2,100,1600
mv_kernel_cpu,4285,0,1,1,80,0,0,0,0,2,100,2100
mv_kernel_gpu_mem,1541,1,1,1,128,1696808,800,808,1696800,2,100,2100
mv_kernel_gpu,475,1,1,1,128,8,0,8,0,2,100,2100
mv_kernel_cpu,4572,0,1,1,80,0,0,0,0,2,100,2600
mv_kernel_gpu_mem,2499,1,1,1,128,2100808,800,808,2100800,2,100,2600
mv_kernel_gpu,570,1,1,1,128,8,0,8,0,2,100,2600
mv_kernel_cpu,4194,0,1,1,80,0,0,0,0,2,100,3100
mv_kernel_gpu_mem,4137,1,1,1,128,2504808,800,808,2504800,2,100,3100
mv_kernel_gpu,671,1,1,1,128,8,0,8,0,2,100,3100
mv_kernel_cpu,4621,0,1,1,80,0,0,0,0,2,100,3600
mv_kernel_gpu_mem,3964,1,1,1,128,2908808,800,808,2908800,2,100,3600
mv_kernel_gpu,914,1,1,1,128,8,0,8,0,2,100,3600
mv_kernel_cpu,4568,0,1,1,80,0,0,0,0,2,100,4100
mv_kernel_gpu_mem,4063,1,1,1,128,3312808,800,808,3312800,2,100,4100
mv_kernel_gpu,869,1,1,1,128,8,0,8,0,2,100,4100
mv_kernel_cpu,4728,0,1,1,80,0,0,0,0,2,100,4600
mv_kernel_gpu_mem,4004,1,1,1,128,3716808,800,808,3716800,2,100,4600
mv_kernel_gpu,983,1,1,1,128,8,0,8,0,2,100,4600
mv_kernel_cpu,4525,0,1,1,80,0,0,0,0,2,100,5100
mv_kernel_gpu_mem,4433,1,1,1,128,4120808,800,808,4120800,2,100,5100
mv_kernel_gpu,1107,1,1,1,128,8,0,8,0,2,100,5100
mv_kernel_cpu,4592,0,1,1,80,0,0,0,0,2,100,5600
mv_kernel_gpu_mem,4678,1,1,1,128,4524808,800,808,4524800,2,100,5600
mv_kernel_gpu,1474,1,1,1,128,8,0,8,0,2,100,5600
mv_kernel_cpu,4530,0,1,1,80,0,0,0,0,2,100,600
mv_kernel_gpu_mem,924,1,1,1,128,484808,800,808,484800,2,100,600
mv_kernel_gpu,162,1,1,1,128,8,0,8,0,2,100,600
mv_kernel_cpu,4720,0,1,1,80,0,0,0,0,2,100,6100
mv_kernel_gpu_mem,4604,1,1,1,128,4928808,800,808,4928800,2,100,6100
mv_kernel_gpu,1417,1,1,1,128,8,0,8,0,2,100,6100
mv_kernel_cpu,4540,0,1,1,80,0,0,0,0,2,100,6600
mv_kernel_gpu_mem,4810,1,1,1,128,5332808,800,808,5332800,2,100,6600
mv_kernel_gpu,1484,1,1,1,128,8,0,8,0,2,100,6600
mv_kernel_cpu,4326,0,1,1,80,0,0,0,0,2,100,7100
mv_kernel_gpu_mem,5358,1,1,1,128,5736808,800,808,5736800,2,100,7100
mv_kernel_gpu,1482,1,1,1,128,8,0,8,0,2,100,7100
mv_kernel_cpu,4283,0,1,1,80,0,0,0,0,2,100,7600
mv_kernel_gpu_mem,5649,1,1,1,128,6140808,800,808,6140800,2,100,7600
mv_kernel_gpu,1866,1,1,1,128,8,0,8,0,2,100,7600
mv_kernel_cpu,5012,0,1,1,80,0,0,0,0,2,100,8100
mv_kernel_gpu_mem,6061,1,1,1,128,6544808,800,808,6544800,2,100,8100
mv_kernel_gpu,1703,1,1,1,128,8,0,8,0,2,100,8100
mv_kernel_cpu,4402,0,1,1,80,0,0,0,0,2,100,8600
mv_kernel_gpu_mem,5581,1,1,1,128,6948808,800,808,6948800,2,100,8600
