kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu,2363,1,1,4,256,8,0,8,0,2,1000,7100
mv_kernel_cpu,14857,0,1,1,48,0,0,0,0,2,1000,7600
mv_kernel_gpu_mem,219866,1,1,4,256,60860808,8000,8008,60860800,2,1000,7600
mv_kernel_gpu,2871,1,1,4,256,8,0,8,0,2,1000,7600
mv_kernel_cpu,23869,0,1,1,48,0,0,0,0,2,1000,8100
mv_kernel_gpu_mem,232999,1,1,4,256,64864808,8000,8008,64864800,2,1000,8100
mv_kernel_gpu,2501,1,1,4,256,8,0,8,0,2,1000,8100
mv_kernel_cpu,12447,0,1,1,48,0,0,0,0,2,1000,8600
mv_kernel_gpu_mem,229209,1,1,4,256,68868808,8000,8008,68868800,2,1000,8600
mv_kernel_gpu,2639,1,1,4,256,8,0,8,0,2,1000,8600
mv_kernel_cpu,28539,0,1,1,48,0,0,0,0,2,1000,9100
mv_kernel_gpu_mem,224969,1,1,4,256,72872808,8000,8008,72872800,2,1000,9100
mv_kernel_gpu,2665,1,1,4,256,8,0,8,0,2,1000,9100
mv_kernel_cpu,29594,0,1,1,48,0,0,0,0,2,1000,9600
mv_kernel_gpu_mem,251640,1,1,4,256,76876808,8000,8008,76876800,2,1000,9600
mv_kernel_gpu,4579,1,1,4,256,8,0,8,0,2,1000,9600
mv_kernel_cpu,43297,0,1,1,48,0,0,0,0,2,100,100
mv_kernel_gpu_mem,8681,1,1,1,256,80808,800,808,80800,2,100,100
mv_kernel_gpu,524,1,1,1,256,8,0,8,0,2,100,100
mv_kernel_cpu,24706,0,1,1,48,0,0,0,0,2,100,1100
mv_kernel_gpu_mem,22794,1,1,1,256,888808,800,808,888800,2,100,1100
mv_kernel_gpu,567,1,1,1,256,8,0,8,0,2,100,1100
mv_kernel_cpu,28738,0,1,1,48,0,0,0,0,2,100,1600
mv_kernel_gpu_mem,19071,1,1,1,256,1292808,800,808,1292800,2,100,1600
mv_kernel_gpu,783,1,1,1,256,8,0,8,0,2,100,1600

mv_kernel_cpu,29796,0,1,1,48,0,0,0,0,2,100,2100
mv_kernel_gpu_mem,45509,1,1,1,256,1696808,800,808,1696800,2,100,2100
mv_kernel_gpu,813,1,1,1,256,8,0,8,0,2,100,2100

mv_kernel_cpu,11988,0,1,1,48,0,0,0,0,2,100,2600
mv_kernel_gpu_mem,41223,1,1,1,256,2100808,800,808,2100800,2,100,2600
mv_kernel_gpu,3861,1,1,1,256,8,0,8,0,2,100,2600
mv_kernel_cpu,27889,0,1,1,48,0,0,0,0,2,100,3100
mv_kernel_gpu_mem,43549,1,1,1,256,2504808,800,808,2504800,2,100,3100
mv_kernel_gpu,3447,1,1,1,256,8,0,8,0,2,100,3100
mv_kernel_cpu,36778,0,1,1,48,0,0,0,0,2,100,3600
mv_kernel_gpu_mem,55532,1,1,1,256,2908808,800,808,2908800,2,100,3600
mv_kernel_gpu,5012,1,1,1,256,8,0,8,0,2,100,3600
mv_kernel_cpu,41620,0,1,1,48,0,0,0,0,2,100,4100
mv_kernel_gpu_mem,21087,1,1,1,256,3312808,800,808,3312800,2,100,4100
mv_kernel_gpu,860,1,1,1,256,8,0,8,0,2,100,4100

mv_kernel_cpu,23855,0,1,1,48,0,0,0,0,2,100,4600
mv_kernel_gpu_mem,55263,1,1,1,256,3716808,800,808,3716800,2,100,4600
mv_kernel_gpu,3694,1,1,1,256,8,0,8,0,2,100,4600
mv_kernel_cpu,28873,0,1,1,48,0,0,0,0,2,100,5100
mv_kernel_gpu_mem,31380,1,1,1,256,4120808,800,808,4120800,2,100,5100
mv_kernel_gpu,1056,1,1,1,256,8,0,8,0,2,100,5100

mv_kernel_cpu,12101,0,1,1,48,0,0,0,0,2,100,5600
mv_kernel_gpu_mem,26951,1,1,1,256,4524808,800,808,4524800,2,100,5600
mv_kernel_gpu,1270,1,1,1,256,8,0,8,0,2,100,5600

mv_kernel_cpu,11975,0,1,1,48,0,0,0,0,2,100,600
mv_kernel_gpu_mem,28192,1,1,1,256,484808,800,808,484800,2,100,600
mv_kernel_gpu,530,1,1,1,256,8,0,8,0,2,100,600
0
mv_kernel_cpu,29422,0,1,1,48,0,0,0,0,2,100,6100
mv_kernel_gpu_mem,51213,1,1,1,256,4928808,800,808,4928800,2,100,6100
mv_kernel_gpu,1130,1,1,1,256,8,0,8,0,2,100,6100
mv_kernel_cpu,35931,0,1,1,48,0,0,0,0,2,100,6600
mv_kernel_gpu_mem,111912,1,1,1,256,5332808,800,808,5332800,2,100,6600
mv_kernel_gpu,1083,1,1,1,256,8,0,8,0,2,100,6600
mv_kernel_cpu,29557,0,1,1,48,0,0,0,0,2,100,7100
mv_kernel_gpu_mem,49914,1,1,1,256,5736808,800,808,5736800,2,100,7100
mv_kernel_gpu,1280,1,1,1,256,8,0,8,0,2,100,7100
mv_kernel_cpu,28002,0,1,1,48,0,0,0,0,2,100,7600
mv_kernel_gpu_mem,73823,1,1,1,256,6140808,800,808,6140800,2,100,7600
mv_kernel_gpu,1148,1,1,1,256,8,0,8,0,2,100,7600
mv_kernel_cpu,27727,0,1,1,48,0,0,0,0,2,100,8100
mv_kernel_gpu_mem,57489,1,1,1,256,6544808,800,808,6544800,2,100,8100
mv_kernel_gpu,1207,1,1,1,256,8,0,8,0,2,100,8100

mv_kernel_cpu,23953,0,1,1,48,0,0,0,0,2,100,8600
mv_kernel_gpu_mem,58798,1,1,1,256,6948808,800,808,6948800,2,100,8600
mv_kernel_gpu,1368,1,1,1,256,8,0,8,0,2,100,8600
mv_kernel_cpu,34370,0,1,1,48,0,0,0,0,2,100,9100
mv_kernel_gpu_mem,57548,1,1,1,256,7352808,800,808,7352800,2,100,9100
mv_kernel_gpu,1237,1,1,1,256,8,0,8,0,2,100,9100
mv_kernel_cpu,50227,0,1,1,48,0,0,0,0,2,100,9600
mv_kernel_gpu_mem,65540,1,1,1,256,7756808,800,808,7756800,2,100,9600
mv_kernel_gpu,6842,1,1,1,256,8,0,8,0,2,100,9600

mv_kernel_cpu,18130,0,1,1,48,0,0,0,0,2,10100,100
mv_kernel_gpu_mem,42196,1,1,40,256,8080808,80800,80808,8080800,2,10100,100
mv_kernel_gpu,470,1,1,40,256,8,0,8,0,2,10100,100
mv_kernel_cpu,28141,0,1,1,48,0,0,0,0,2,10100,1100
mv_kernel_gpu_mem,226763,1,1,40,256,88888808,80800,80808,88888800,2,10100,1100
mv_kernel_gpu,1574,1,1,40,256,8,0,8,0,2,10100,1100
mv_kernel_cpu,27760,0,1,1,48,0,0,0,0,2,10100,1600
mv_kernel_gpu_mem,246845,1,1,40,256,129292808,80800,80808,129292800,2,10100,1600
