kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu_mem,39756,1,1,79,128,412120808,80800,80808,412120800,2,10100,5100
mv_kernel_gpu,2632,1,1,79,128,8,0,8,0,2,10100,5100
mv_kernel_cpu,47946,0,1,1,40,0,0,0,0,2,10100,5600
mv_kernel_gpu_mem,71314,1,1,79,128,452524808,80800,80808,452524800,2,10100,5600
mv_kernel_gpu,3092,1,1,79,128,8,0,8,0,2,10100,5600
mv_kernel_cpu,17603,0,1,1,40,0,0,0,0,2,10100,600
mv_kernel_gpu_mem,10203,1,1,79,128,48484808,80800,80808,48484800,2,10100,600
mv_kernel_gpu,410,1,1,79,128,8,0,8,0,2,10100,600
mv_kernel_cpu,54826,0,1,1,40,0,0,0,0,2,10100,6100
mv_kernel_gpu_mem,82237,1,1,79,128,492928808,80800,80808,492928800,2,10100,6100
mv_kernel_gpu,3068,1,1,79,128,8,0,8,0,2,10100,6100
mv_kernel_cpu,56147,0,1,1,40,0,0,0,0,2,10100,6600
mv_kernel_gpu_mem,84161,1,1,79,128,533332808,80800,80808,533332800,2,10100,6600
mv_kernel_gpu,3509,1,1,79,128,8,0,8,0,2,10100,6600
mv_kernel_cpu,59393,0,1,1,40,0,0,0,0,2,10100,7100
mv_kernel_gpu_mem,54943,1,1,79,128,573736808,80800,80808,573736800,2,10100,7100
mv_kernel_gpu,3792,1,1,79,128,8,0,8,0,2,10100,7100
mv_kernel_cpu,61819,0,1,1,40,0,0,0,0,2,10100,7600
mv_kernel_gpu_mem,96408,1,1,79,128,614140808,80800,80808,614140800,2,10100,7600
mv_kernel_gpu,4136,1,1,79,128,8,0,8,0,2,10100,7600
mv_kernel_cpu,63471,0,1,1,40,0,0,0,0,2,10100,8100
mv_kernel_gpu_mem,62379,1,1,79,128,654544808,80800,80808,654544800,2,10100,8100
mv_kernel_gpu,4119,1,1,79,128,8,0,8,0,2,10100,8100
mv_kernel_cpu,63571,0,1,1,40,0,0,0,0,2,10100,8600
mv_kernel_gpu_mem,109125,1,1,79,128,694948808,80800,80808,694948800,2,10100,8600
mv_kernel_gpu,4515,1,1,79,128,8,0,8,0,2,10100,8600
mv_kernel_cpu,67591,0,1,1,40,0,0,0,0,2,10100,9100
mv_kernel_gpu_mem,115514,1,1,79,128,735352808,80800,80808,735352800,2,10100,9100
mv_kernel_gpu,4956,1,1,79,128,8,0,8,0,2,10100,9100
mv_kernel_cpu,66578,0,1,1,40,0,0,0,0,2,10100,9600
mv_kernel_gpu_mem,121981,1,1,79,128,775756808,80800,80808,775756800,2,10100,9600
mv_kernel_gpu,5519,1,1,79,128,8,0,8,0,2,10100,9600
mv_kernel_cpu,16103,0,1,1,40,0,0,0,0,2,10200,100
mv_kernel_gpu_mem,2430,1,1,80,128,8160808,81600,81608,8160800,2,10200,100
mv_kernel_gpu,113,1,1,80,128,8,0,8,0,2,10200,100
mv_kernel_cpu,21932,0,1,1,40,0,0,0,0,2,10200,1100
mv_kernel_gpu_mem,10913,1,1,80,128,89768808,81600,81608,89768800,2,10200,1100
mv_kernel_gpu,728,1,1,80,128,8,0,8,0,2,10200,1100
mv_kernel_cpu,27111,0,1,1,40,0,0,0,0,2,10200,1600
mv_kernel_gpu_mem,21588,1,1,80,128,130572808,81600,81608,130572800,2,10200,1600
mv_kernel_gpu,938,1,1,80,128,8,0,8,0,2,10200,1600
mv_kernel_cpu,31734,0,1,1,40,0,0,0,0,2,10200,2100
mv_kernel_gpu_mem,18610,1,1,80,128,171376808,81600,81608,171376800,2,10200,2100
mv_kernel_gpu,939,1,1,80,128,8,0,8,0,2,10200,2100
mv_kernel_cpu,33819,0,1,1,40,0,0,0,0,2,10200,2600
mv_kernel_gpu_mem,34110,1,1,80,128,212180808,81600,81608,212180800,2,10200,2600
mv_kernel_gpu,1436,1,1,80,128,8,0,8,0,2,10200,2600
mv_kernel_cpu,37061,0,1,1,40,0,0,0,0,2,10200,3100
mv_kernel_gpu_mem,40363,1,1,80,128,252984808,81600,81608,252984800,2,10200,3100
mv_kernel_gpu,1721,1,1,80,128,8,0,8,0,2,10200,3100
mv_kernel_cpu,40075,0,1,1,40,0,0,0,0,2,10200,3600
mv_kernel_gpu_mem,29278,1,1,80,128,293788808,81600,81608,293788800,2,10200,3600
mv_kernel_gpu,1982,1,1,80,128,8,0,8,0,2,10200,3600
mv_kernel_cpu,41264,0,1,1,40,0,0,0,0,2,10200,4100
mv_kernel_gpu_mem,53426,1,1,80,128,334592808,81600,81608,334592800,2,10200,4100
mv_kernel_gpu,1994,1,1,80,128,8,0,8,0,2,10200,4100
mv_kernel_cpu,46659,0,1,1,40,0,0,0,0,2,10200,4600
mv_kernel_gpu_mem,59825,1,1,80,128,375396808,81600,81608,375396800,2,10200,4600
mv_kernel_gpu,2360,1,1,80,128,8,0,8,0,2,10200,4600
mv_kernel_cpu,46980,0,1,1,40,0,0,0,0,2,10200,5100
mv_kernel_gpu_mem,66179,1,1,80,128,416200808,81600,81608,416200800,2,10200,5100
mv_kernel_gpu,2609,1,1,80,128,8,0,8,0,2,10200,5100
mv_kernel_cpu,50180,0,1,1,40,0,0,0,0,2,10200,5600
mv_kernel_gpu_mem,44121,1,1,80,128,457004808,81600,81608,457004800,2,10200,5600
mv_kernel_gpu,3124,1,1,80,128,8,0,8,0,2,10200,5600
mv_kernel_cpu,15513,0,1,1,40,0,0,0,0,2,10200,600
mv_kernel_gpu_mem,10431,1,1,80,128,48964808,81600,81608,48964800,2,10200,600
mv_kernel_gpu,407,1,1,80,128,8,0,8,0,2,10200,600
mv_kernel_cpu,52644,0,1,1,40,0,0,0,0,2,10200,6100
mv_kernel_gpu_mem,78481,1,1,80,128,497808808,81600,81608,497808800,2,10200,6100
mv_kernel_gpu,3183,1,1,80,128,8,0,8,0,2,10200,6100
mv_kernel_cpu,54909,0,1,1,40,0,0,0,0,2,10200,6600
mv_kernel_gpu_mem,84874,1,1,80,128,538612808,81600,81608,538612800,2,10200,6600
mv_kernel_gpu,3561,1,1,80,128,8,0,8,0,2,10200,6600
