kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_cpu,69674,0,1,1,168,0,0,0,0,3,1000,9600
mv_kernel_gpu_mem,19077,1,1,8,128,76876808,8000,8008,76876800,2,1000,9600
mv_kernel_gpu,1620,1,1,8,128,8,0,8,0,2,1000,9600

mv_kernel_cpu,69621,0,1,1,168,0,0,0,0,3,100,100
mv_kernel_gpu_mem,557,1,1,1,128,80808,800,808,80800,2,100,100
mv_kernel_gpu,188,1,1,1,128,8,0,8,0,2,100,100
mv_kernel_cpu,68672,0,1,1,168,0,0,0,0,3,100,1100
mv_kernel_gpu_mem,776,1,1,1,128,888808,800,808,888800,2,100,1100
mv_kernel_gpu,262,1,1,1,128,8,0,8,0,2,100,1100
mv_kernel_cpu,69666,0,1,1,168,0,0,0,0,3,100,1600
mv_kernel_gpu_mem,893,1,1,1,128,1292808,800,808,1292800,2,100,1600
mv_kernel_gpu,306,1,1,1,128,8,0,8,0,2,100,1600
mv_kernel_cpu,68500,0,1,1,168,0,0,0,0,3,100,2100
mv_kernel_gpu_mem,971,1,1,1,128,1696808,800,808,1696800,2,100,2100
mv_kernel_gpu,330,1,1,1,128,8,0,8,0,2,100,2100
mv_kernel_cpu,69447,0,1,1,168,0,0,0,0,3,100,2600
mv_kernel_gpu_mem,2962,1,1,1,128,2100808,800,808,2100800,2,100,2600
mv_kernel_gpu,379,1,1,1,128,8,0,8,0,2,100,2600
mv_kernel_cpu,70199,0,1,1,168,0,0,0,0,3,100,3100
mv_kernel_gpu_mem,3314,1,1,1,128,2504808,800,808,2504800,2,100,3100
mv_kernel_gpu,413,1,1,1,128,8,0,8,0,2,100,3100
mv_kernel_cpu,68435,0,1,1,168,0,0,0,0,3,100,3600
mv_kernel_gpu_mem,3272,1,1,1,128,2908808,800,808,2908800,2,100,3600
mv_kernel_gpu,507,1,1,1,128,8,0,8,0,2,100,3600
mv_kernel_cpu,68956,0,1,1,168,0,0,0,0,3,100,4100
mv_kernel_gpu_mem,3575,1,1,1,128,3312808,800,808,3312800,2,100,4100
mv_kernel_gpu,474,1,1,1,128,8,0,8,0,2,100,4100
mv_kernel_cpu,70182,0,1,1,168,0,0,0,0,3,100,4600
mv_kernel_gpu_mem,3749,1,1,1,128,3716808,800,808,3716800,2,100,4600
mv_kernel_gpu,524,1,1,1,128,8,0,8,0,2,100,4600
mv_kernel_cpu,69280,0,1,1,168,0,0,0,0,3,100,5100
mv_kernel_gpu_mem,3510,1,1,1,128,4120808,800,808,4120800,2,100,5100
mv_kernel_gpu,559,1,1,1,128,8,0,8,0,2,100,5100
mv_kernel_cpu,69617,0,1,1,168,0,0,0,0,3,100,5600
mv_kernel_gpu_mem,3819,1,1,1,128,4524808,800,808,4524800,2,100,5600
mv_kernel_gpu,752,1,1,1,128,8,0,8,0,2,100,5600
mv_kernel_cpu,69311,0,1,1,168,0,0,0,0,3,100,600
mv_kernel_gpu_mem,617,1,1,1,128,484808,800,808,484800,2,100,600
mv_kernel_gpu,220,1,1,1,128,8,0,8,0,2,100,600
mv_kernel_cpu,68757,0,1,1,168,0,0,0,0,3,100,6100
mv_kernel_gpu_mem,3936,1,1,1,128,4928808,800,808,4928800,2,100,6100
mv_kernel_gpu,823,1,1,1,128,8,0,8,0,2,100,6100
mv_kernel_cpu,70154,0,1,1,168,0,0,0,0,3,100,6600
mv_kernel_gpu_mem,3972,1,1,1,128,5332808,800,808,5332800,2,100,6600
mv_kernel_gpu,813,1,1,1,128,8,0,8,0,2,100,6600
