kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
nn_kernel_gpu_mem,2027,1,1,8047,128,8240000,4120000,4120000,8240000,1,1030000
nn_kernel_cpu,8134,0,1,1,64,0,0,0,0,1,10310000
nn_kernel_gpu,685,1,1,80547,128,0,0,0,0,1,10310000
nn_kernel_gpu_mem,14720,1,1,80547,128,82480000,41240000,41240000,82480000,1,10310000
nn_kernel_cpu,8319,0,1,1,64,0,0,0,0,1,10320000
nn_kernel_gpu,664,1,1,80625,128,0,0,0,0,1,10320000
nn_kernel_gpu_mem,14209,1,1,80625,128,82560000,41280000,41280000,82560000,1,10320000
nn_kernel_cpu,16047,0,1,1,64,0,0,0,0,1,10330000
nn_kernel_gpu,658,1,1,80704,128,0,0,0,0,1,10330000
nn_kernel_gpu_mem,14924,1,1,80704,128,82640000,41320000,41320000,82640000,1,10330000
nn_kernel_cpu,8173,0,1,1,64,0,0,0,0,1,10340000
nn_kernel_gpu,641,1,1,80782,128,0,0,0,0,1,10340000
nn_kernel_gpu_mem,14639,1,1,80782,128,82720000,41360000,41360000,82720000,1,10340000
nn_kernel_cpu,25308,0,1,1,64,0,0,0,0,1,10350000
nn_kernel_gpu,644,1,1,80860,128,0,0,0,0,1,10350000
nn_kernel_gpu_mem,15583,1,1,80860,128,82800000,41400000,41400000,82800000,1,10350000
nn_kernel_cpu,7364,0,1,1,64,0,0,0,0,1,10360000
nn_kernel_gpu,643,1,1,80938,128,0,0,0,0,1,10360000
nn_kernel_gpu_mem,15696,1,1,80938,128,82880000,41440000,41440000,82880000,1,10360000
nn_kernel_cpu,11064,0,1,1,64,0,0,0,0,1,10370000
nn_kernel_gpu,654,1,1,81016,128,0,0,0,0,1,10370000
nn_kernel_gpu_mem,14552,1,1,81016,128,82960000,41480000,41480000,82960000,1,10370000
nn_kernel_cpu,23632,0,1,1,64,0,0,0,0,1,10380000
nn_kernel_gpu,650,1,1,81094,128,0,0,0,0,1,10380000
nn_kernel_gpu_mem,15625,1,1,81094,128,83040000,41520000,41520000,83040000,1,10380000
nn_kernel_cpu,7514,0,1,1,64,0,0,0,0,1,10390000
nn_kernel_gpu,643,1,1,81172,128,0,0,0,0,1,10390000
nn_kernel_gpu_mem,14883,1,1,81172,128,83120000,41560000,41560000,83120000,1,10390000
nn_kernel_cpu,30392,0,1,1,64,0,0,0,0,1,10400000
nn_kernel_gpu,650,1,1,81250,128,0,0,0,0,1,10400000
nn_kernel_gpu_mem,14822,1,1,81250,128,83200000,41600000,41600000,83200000,1,10400000
nn_kernel_cpu,3966,0,1,1,64,0,0,0,0,1,1040000
nn_kernel_gpu,106,1,1,8125,128,0,0,0,0,1,1040000
nn_kernel_gpu_mem,3339,1,1,8125,128,8320000,4160000,4160000,8320000,1,1040000
nn_kernel_cpu,23382,0,1,1,64,0,0,0,0,1,10410000
nn_kernel_gpu,646,1,1,81329,128,0,0,0,0,1,10410000
nn_kernel_gpu_mem,15218,1,1,81329,128,83280000,41640000,41640000,83280000,1,10410000
nn_kernel_cpu,22627,0,1,1,64,0,0,0,0,1,10420000
nn_kernel_gpu,652,1,1,81407,128,0,0,0,0,1,10420000
nn_kernel_gpu_mem,14393,1,1,81407,128,83360000,41680000,41680000,83360000,1,10420000
nn_kernel_cpu,22309,0,1,1,64,0,0,0,0,1,10430000
nn_kernel_gpu,659,1,1,81485,128,0,0,0,0,1,10430000
nn_kernel_gpu_mem,17015,1,1,81485,128,83440000,41720000,41720000,83440000,1,10430000
nn_kernel_cpu,13881,0,1,1,64,0,0,0,0,1,10440000
nn_kernel_gpu,660,1,1,81563,128,0,0,0,0,1,10440000
nn_kernel_gpu_mem,15017,1,1,81563,128,83520000,41760000,41760000,83520000,1,10440000
nn_kernel_cpu,24977,0,1,1,64,0,0,0,0,1,10450000
nn_kernel_gpu,646,1,1,81641,128,0,0,0,0,1,10450000
nn_kernel_gpu_mem,14792,1,1,81641,128,83600000,41800000,41800000,83600000,1,10450000
nn_kernel_cpu,30453,0,1,1,64,0,0,0,0,1,10460000
nn_kernel_gpu,665,1,1,81719,128,0,0,0,0,1,10460000
nn_kernel_gpu_mem,17684,1,1,81719,128,83680000,41840000,41840000,83680000,1,10460000
nn_kernel_cpu,29678,0,1,1,64,0,0,0,0,1,10470000
nn_kernel_gpu,650,1,1,81797,128,0,0,0,0,1,10470000
nn_kernel_gpu_mem,20073,1,1,81797,128,83760000,41880000,41880000,83760000,1,10470000
nn_kernel_cpu,58658,0,1,1,64,0,0,0,0,1,10480000
nn_kernel_gpu,646,1,1,81875,128,0,0,0,0,1,10480000
nn_kernel_gpu_mem,15180,1,1,81875,128,83840000,41920000,41920000,83840000,1,10480000
nn_kernel_cpu,8473,0,1,1,64,0,0,0,0,1,10490000
nn_kernel_gpu,648,1,1,81954,128,0,0,0,0,1,10490000
nn_kernel_gpu_mem,14695,1,1,81954,128,83920000,41960000,41960000,83920000,1,10490000
nn_kernel_cpu,23540,0,1,1,64,0,0,0,0,1,10500000
