kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
transpose_kernel_cpu_collapse,15851,0,2,1,28,0,0,0,0,2,10000,3000
transpose_kernel_gpu_mem,124048,1,1,24,128,240000008,240000000,240000008,240000000,2,10000,3000
transpose_kernel_gpu_collapse_mem,141566,1,2,234375,128,240000008,240000000,240000008,240000000,2,10000,3000
transpose_kernel_gpu,14411,1,1,24,128,8,0,8,0,2,10000,3000
transpose_kernel_gpu_collapse,9141,1,2,234375,128,8,0,8,0,2,10000,3000
transpose_kernel_cpu,7205,0,1,1,28,0,0,0,0,2,10000,300
transpose_kernel_cpu_collapse,1610,0,2,1,28,0,0,0,0,2,10000,300
transpose_kernel_gpu_mem,27885,1,1,3,128,24000008,24000000,24000008,24000000,2,10000,300
transpose_kernel_gpu_collapse_mem,15687,1,2,23438,128,24000008,24000000,24000008,24000000,2,10000,300
transpose_kernel_gpu,14968,1,1,3,128,8,0,8,0,2,10000,300
transpose_kernel_gpu_collapse,1333,1,2,23438,128,8,0,8,0,2,10000,300
transpose_kernel_cpu,25709,0,1,1,28,0,0,0,0,2,10000,3100
transpose_kernel_cpu_collapse,15955,0,2,1,28,0,0,0,0,2,10000,3100
transpose_kernel_gpu_mem,123864,1,1,25,128,248000008,248000000,248000008,248000000,2,10000,3100
transpose_kernel_gpu_collapse_mem,150320,1,2,242188,128,248000008,248000000,248000008,248000000,2,10000,3100
transpose_kernel_gpu,18859,1,1,25,128,8,0,8,0,2,10000,3100
transpose_kernel_gpu_collapse,10761,1,2,242188,128,8,0,8,0,2,10000,3100
transpose_kernel_cpu,26728,0,1,1,28,0,0,0,0,2,10000,3200
transpose_kernel_cpu_collapse,22096,0,2,1,28,0,0,0,0,2,10000,3200
transpose_kernel_gpu_mem,124866,1,1,25,128,256000008,256000000,256000008,256000000,2,10000,3200
transpose_kernel_gpu_collapse_mem,147356,1,2,250000,128,256000008,256000000,256000008,256000000,2,10000,3200
transpose_kernel_gpu,16449,1,1,25,128,8,0,8,0,2,10000,3200
transpose_kernel_gpu_collapse,11046,1,2,250000,128,8,0,8,0,2,10000,3200
