kernel,runtime,gpu,collapse,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_mem,4231938,1,2,1080000000,400000000,400000000,1480000000,3,5000,9000,10000
mm_kernel_gpu,18104134,1,1,0,0,0,0,3,5000,9000,10000
mm_kernel_gpu_collapse,4075330,1,2,0,0,0,0,3,5000,9000,10000
mm_kernel_cpu,311718,0,1,0,0,0,0,3,6000,1000,1000
mm_kernel_cpu_collapse,245186,0,2,0,0,0,0,3,6000,1000,1000
mm_kernel_gpu_mem,265529,1,1,56000000,48000000,48000000,104000000,3,6000,1000,1000
mm_kernel_gpu_mem,23101,1,2,56000000,48000000,48000000,104000000,3,6000,1000,1000
mm_kernel_gpu,245607,1,1,0,0,0,0,3,6000,1000,1000
mm_kernel_gpu_collapse,14687,1,2,0,0,0,0,3,6000,1000,1000
mm_kernel_cpu,555641,0,1,0,0,0,0,3,6000,1000,2000
mm_kernel_cpu_collapse,488799,0,2,0,0,0,0,3,6000,1000,2000
mm_kernel_gpu_mem,533439,1,1,64000000,96000000,96000000,160000000,3,6000,1000,2000
mm_kernel_gpu_mem,87768,1,2,64000000,96000000,96000000,160000000,3,6000,1000,2000
mm_kernel_gpu,496297,1,1,0,0,0,0,3,6000,1000,2000
mm_kernel_gpu_collapse,66567,1,2,0,0,0,0,3,6000,1000,2000
mm_kernel_cpu,755932,0,1,0,0,0,0,3,6000,1000,3000
mm_kernel_cpu_collapse,720016,0,2,0,0,0,0,3,6000,1000,3000
mm_kernel_gpu_mem,784943,1,1,72000000,144000000,144000000,216000000,3,6000,1000,3000
mm_kernel_gpu_mem,153798,1,2,72000000,144000000,144000000,216000000,3,6000,1000,3000
mm_kernel_gpu,745839,1,1,0,0,0,0,3,6000,1000,3000
mm_kernel_gpu_collapse,124726,1,2,0,0,0,0,3,6000,1000,3000
mm_kernel_cpu,6050104,0,1,0,0,0,0,3,6000,1000,10000
mm_kernel_cpu_collapse,5859583,0,2,0,0,0,0,3,6000,1000,10000
mm_kernel_gpu_mem,2624395,1,1,128000000,480000000,480000000,608000000,3,6000,1000,10000
mm_kernel_gpu_mem,609679,1,2,128000000,480000000,480000000,608000000,3,6000,1000,10000
mm_kernel_gpu,2512446,1,1,0,0,0,0,3,6000,1000,10000
mm_kernel_gpu_collapse,535783,1,2,0,0,0,0,3,6000,1000,10000
mm_kernel_cpu,33525438,0,1,0,0,0,0,3,5000,9000,8000
mm_kernel_cpu_collapse,33173940,0,2,0,0,0,0,3,5000,9000,8000
mm_kernel_gpu_mem,13538532,1,1,936000000,320000000,320000000,1256000000,3,5000,9000,8000
mm_kernel_gpu_mem,3345221,1,2,936000000,320000000,320000000,1256000000,3,5000,9000,8000
mm_kernel_gpu,14291516,1,1,0,0,0,0,3,5000,9000,8000
mm_kernel_gpu_collapse,3262617,1,2,0,0,0,0,3,5000,9000,8000
mm_kernel_cpu,1013513,0,1,0,0,0,0,3,6000,1000,4000
mm_kernel_cpu_collapse,1028118,0,2,0,0,0,0,3,6000,1000,4000
mm_kernel_gpu_mem,1075625,1,1,80000000,192000000,192000000,272000000,3,6000,1000,4000
mm_kernel_gpu_mem,225036,1,2,80000000,192000000,192000000,272000000,3,6000,1000,4000
mm_kernel_gpu,997581,1,1,0,0,0,0,3,6000,1000,4000
mm_kernel_gpu_collapse,189848,1,2,0,0,0,0,3,6000,1000,4000
mm_kernel_cpu,1790580,0,1,0,0,0,0,3,6000,1000,5000
mm_kernel_cpu_collapse,1698360,0,2,0,0,0,0,3,6000,1000,5000
mm_kernel_gpu_mem,1315036,1,1,88000000,240000000,240000000,328000000,3,6000,1000,5000
mm_kernel_gpu_mem,290822,1,2,88000000,240000000,240000000,328000000,3,6000,1000,5000
mm_kernel_gpu,1249871,1,1,0,0,0,0,3,6000,1000,5000
mm_kernel_gpu_collapse,251547,1,2,0,0,0,0,3,6000,1000,5000
mm_kernel_cpu,2646637,0,1,0,0,0,0,3,6000,1000,6000
mm_kernel_cpu_collapse,2478381,0,2,0,0,0,0,3,6000,1000,6000
mm_kernel_gpu_mem,1576543,1,1,96000000,288000000,288000000,384000000,3,6000,1000,6000
mm_kernel_gpu_mem,360704,1,2,96000000,288000000,288000000,384000000,3,6000,1000,6000
mm_kernel_gpu,1505394,1,1,0,0,0,0,3,6000,1000,6000
mm_kernel_gpu_collapse,312148,1,2,0,0,0,0,3,6000,1000,6000
mm_kernel_cpu,3510715,0,1,0,0,0,0,3,6000,1000,7000
mm_kernel_cpu_collapse,3335270,0,2,0,0,0,0,3,6000,1000,7000
mm_kernel_gpu_mem,1844024,1,1,104000000,336000000,336000000,440000000,3,6000,1000,7000
mm_kernel_gpu_mem,419374,1,2,104000000,336000000,336000000,440000000,3,6000,1000,7000
mm_kernel_gpu,1753179,1,1,0,0,0,0,3,6000,1000,7000
mm_kernel_gpu_collapse,361761,1,2,0,0,0,0,3,6000,1000,7000
mm_kernel_cpu,4416201,0,1,0,0,0,0,3,6000,1000,8000
mm_kernel_cpu_collapse,4334933,0,2,0,0,0,0,3,6000,1000,8000
mm_kernel_gpu_mem,2095298,1,1,112000000,384000000,384000000,496000000,3,6000,1000,8000
mm_kernel_gpu_mem,493489,1,2,112000000,384000000,384000000,496000000,3,6000,1000,8000
mm_kernel_gpu,2006963,1,1,0,0,0,0,3,6000,1000,8000
mm_kernel_gpu_collapse,425979,1,2,0,0,0,0,3,6000,1000,8000
mm_kernel_cpu,519764,0,1,0,0,0,0,3,6000,2000,1000
mm_kernel_cpu_collapse,484462,0,2,0,0,0,0,3,6000,2000,1000
mm_kernel_gpu_mem,532645,1,1,112000000,48000000,48000000,160000000,3,6000,2000,1000
mm_kernel_gpu_mem,68842,1,2,112000000,48000000,48000000,160000000,3,6000,2000,1000
mm_kernel_gpu,498926,1,1,0,0,0,0,3,6000,2000,1000
mm_kernel_gpu_collapse,54640,1,2,0,0,0,0,3,6000,2000,1000
mm_kernel_cpu,934157,0,1,0,0,0,0,3,6000,2000,2000
mm_kernel_cpu_collapse,964320,0,2,0,0,0,0,3,6000,2000,2000
mm_kernel_gpu_mem,1018174,1,1,128000000,96000000,96000000,224000000,3,6000,2000,2000
mm_kernel_gpu_mem,193237,1,2,128000000,96000000,96000000,224000000,3,6000,2000,2000
mm_kernel_gpu,995530,1,1,0,0,0,0,3,6000,2000,2000
mm_kernel_gpu_collapse,174802,1,2,0,0,0,0,3,6000,2000,2000
mm_kernel_cpu,934157,0,1,0,0,0,0,3,6000,2000,2000
mm_kernel_cpu_collapse,964320,0,2,0,0,0,0,3,6000,2000,2000
mm_kernel_gpu_mem,1018174,1,1,128000000,96000000,96000000,224000000,3,6000,2000,2000
mm_kernel_gpu_mem,193237,1,2,128000000,96000000,96000000,224000000,3,6000,2000,2000
mm_kernel_gpu,995530,1,1,0,0,0,0,3,6000,2000,2000
mm_kernel_gpu_collapse,174802,1,2,0,0,0,0,3,6000,2000,2000
mm_kernel_cpu,5285631,0,1,0,0,0,0,3,6000,1000,9000
mm_kernel_cpu_collapse,5109790,0,2,0,0,0,0,3,6000,1000,9000
mm_kernel_gpu_mem,2405006,1,1,120000000,432000000,432000000,552000000,3,6000,1000,9000
mm_kernel_gpu_mem,538307,1,2,120000000,432000000,432000000,552000000,3,6000,1000,9000
mm_kernel_gpu,2260169,1,1,0,0,0,0,3,6000,1000,9000
mm_kernel_gpu_collapse,468628,1,2,0,0,0,0,3,6000,1000,9000
mm_kernel_cpu,39188015,0,1,0,0,0,0,3,5000,9000,9000
mm_kernel_cpu_collapse,39097535,0,2,0,0,0,0,3,5000,9000,9000
mm_kernel_gpu_mem,16354554,1,1,1008000000,360000000,360000000,1368000000,3,5000,9000,9000
mm_kernel_gpu_mem,3779544,1,2,1008000000,360000000,360000000,1368000000,3,5000,9000,9000
mm_kernel_gpu,15209786,1,1,0,0,0,0,3,5000,9000,9000
mm_kernel_gpu_collapse,3682810,1,2,0,0,0,0,3,5000,9000,9000
mm_kernel_cpu,18055347,0,1,0,0,0,0,3,6000,10000,5000
mm_kernel_cpu_collapse,18755924,0,2,0,0,0,0,3,6000,10000,5000
mm_kernel_gpu_mem,14296164,1,1,880000000,240000000,240000000,1120000000,3,6000,10000,5000
mm_kernel_gpu_mem,2743452,1,2,880000000,240000000,240000000,1120000000,3,6000,10000,5000
mm_kernel_gpu,14210690,1,1,0,0,0,0,3,6000,10000,5000
mm_kernel_gpu_collapse,2673196,1,2,0,0,0,0,3,6000,10000,5000
mm_kernel_cpu,1651891,0,1,0,0,0,0,3,6000,2000,3000
mm_kernel_cpu_collapse,1679804,0,2,0,0,0,0,3,6000,2000,3000
mm_kernel_gpu_mem,1540704,1,1,144000000,144000000,144000000,288000000,3,6000,2000,3000
mm_kernel_gpu_mem,310283,1,2,144000000,144000000,144000000,288000000,3,6000,2000,3000
mm_kernel_gpu,1500975,1,1,0,0,0,0,3,6000,2000,3000
mm_kernel_gpu_collapse,287317,1,2,0,0,0,0,3,6000,2000,3000
mm_kernel_cpu,1651891,0,1,0,0,0,0,3,6000,2000,3000
mm_kernel_cpu_collapse,1679804,0,2,0,0,0,0,3,6000,2000,3000
mm_kernel_gpu_mem,1540704,1,1,144000000,144000000,144000000,288000000,3,6000,2000,3000
mm_kernel_gpu_mem,310283,1,2,144000000,144000000,144000000,288000000,3,6000,2000,3000
mm_kernel_gpu,1500975,1,1,0,0,0,0,3,6000,2000,3000
mm_kernel_gpu_collapse,287317,1,2,0,0,0,0,3,6000,2000,3000
mm_kernel_cpu,2510877,0,1,0,0,0,0,3,6000,2000,4000
mm_kernel_cpu_collapse,2555344,0,2,0,0,0,0,3,6000,2000,4000
mm_kernel_gpu_mem,2035738,1,1,160000000,192000000,192000000,352000000,3,6000,2000,4000
mm_kernel_gpu_mem,435947,1,2,160000000,192000000,192000000,352000000,3,6000,2000,4000
mm_kernel_gpu,1989123,1,1,0,0,0,0,3,6000,2000,4000
mm_kernel_gpu_collapse,406662,1,2,0,0,0,0,3,6000,2000,4000
mm_kernel_cpu,2510877,0,1,0,0,0,0,3,6000,2000,4000
mm_kernel_cpu_collapse,2555344,0,2,0,0,0,0,3,6000,2000,4000
mm_kernel_gpu_mem,2035738,1,1,160000000,192000000,192000000,352000000,3,6000,2000,4000
mm_kernel_gpu_mem,435947,1,2,160000000,192000000,192000000,352000000,3,6000,2000,4000
mm_kernel_gpu,1989123,1,1,0,0,0,0,3,6000,2000,4000
mm_kernel_gpu_collapse,406662,1,2,0,0,0,0,3,6000,2000,4000
mm_kernel_cpu,3685231,0,1,0,0,0,0,3,6000,2000,5000
mm_kernel_cpu_collapse,3546413,0,2,0,0,0,0,3,6000,2000,5000
mm_kernel_gpu_mem,2593782,1,1,176000000,240000000,240000000,416000000,3,6000,2000,5000
mm_kernel_gpu_mem,556246,1,2,176000000,240000000,240000000,416000000,3,6000,2000,5000
mm_kernel_gpu,2516654,1,1,0,0,0,0,3,6000,2000,5000
mm_kernel_gpu_collapse,522260,1,2,0,0,0,0,3,6000,2000,5000
mm_kernel_cpu,11925506,0,1,0,0,0,0,3,6000,2000,10000
mm_kernel_cpu_collapse,11784699,0,2,0,0,0,0,3,6000,2000,10000
mm_kernel_gpu_mem,5163879,1,1,256000000,480000000,480000000,736000000,3,6000,2000,10000
mm_kernel_gpu_mem,1143698,1,2,256000000,480000000,480000000,736000000,3,6000,2000,10000
mm_kernel_gpu,5032822,1,1,0,0,0,0,3,6000,2000,10000
mm_kernel_gpu_collapse,1078098,1,2,0,0,0,0,3,6000,2000,10000
mm_kernel_cpu,5130383,0,1,0,0,0,0,3,6000,2000,6000
mm_kernel_cpu_collapse,5061764,0,2,0,0,0,0,3,6000,2000,6000
mm_kernel_gpu_mem,3094686,1,1,192000000,288000000,288000000,480000000,3,6000,2000,6000
mm_kernel_gpu_mem,676873,1,2,192000000,288000000,288000000,480000000,3,6000,2000,6000
mm_kernel_gpu,3022162,1,1,0,0,0,0,3,6000,2000,6000
mm_kernel_gpu_collapse,637259,1,2,0,0,0,0,3,6000,2000,6000
mm_kernel_cpu,5130383,0,1,0,0,0,0,3,6000,2000,6000
mm_kernel_cpu_collapse,5061764,0,2,0,0,0,0,3,6000,2000,6000
mm_kernel_gpu_mem,3094686,1,1,192000000,288000000,288000000,480000000,3,6000,2000,6000
mm_kernel_gpu_mem,676873,1,2,192000000,288000000,288000000,480000000,3,6000,2000,6000
mm_kernel_gpu,3022162,1,1,0,0,0,0,3,6000,2000,6000
mm_kernel_gpu_collapse,637259,1,2,0,0,0,0,3,6000,2000,6000
mm_kernel_cpu,747449,0,1,0,0,0,0,3,6000,3000,1000
mm_kernel_cpu_collapse,717820,0,2,0,0,0,0,3,6000,3000,1000
mm_kernel_gpu_mem,896228,1,1,168000000,48000000,48000000,216000000,3,6000,3000,1000
mm_kernel_gpu_mem,118589,1,2,168000000,48000000,48000000,216000000,3,6000,3000,1000
mm_kernel_gpu,854878,1,1,0,0,0,0,3,6000,3000,1000
mm_kernel_gpu_collapse,103548,1,2,0,0,0,0,3,6000,3000,1000
mm_kernel_cpu,747449,0,1,0,0,0,0,3,6000,3000,1000
mm_kernel_cpu_collapse,717820,0,2,0,0,0,0,3,6000,3000,1000
mm_kernel_gpu_mem,896228,1,1,168000000,48000000,48000000,216000000,3,6000,3000,1000
mm_kernel_gpu_mem,118589,1,2,168000000,48000000,48000000,216000000,3,6000,3000,1000
mm_kernel_gpu,854878,1,1,0,0,0,0,3,6000,3000,1000
mm_kernel_gpu_collapse,103548,1,2,0,0,0,0,3,6000,3000,1000
mm_kernel_cpu,25475860,0,1,0,0,0,0,3,6000,10000,6000
mm_kernel_cpu_collapse,25474857,0,2,0,0,0,0,3,6000,10000,6000
mm_kernel_gpu_mem,17168537,1,1,960000000,288000000,288000000,1248000000,3,6000,10000,6000
mm_kernel_gpu_mem,3347542,1,2,960000000,288000000,288000000,1248000000,3,6000,10000,6000
mm_kernel_gpu,17070385,1,1,0,0,0,0,3,6000,10000,6000
mm_kernel_gpu_collapse,3234817,1,2,0,0,0,0,3,6000,10000,6000
mm_kernel_cpu,6857709,0,1,0,0,0,0,3,6000,2000,7000
mm_kernel_cpu_collapse,6676093,0,2,0,0,0,0,3,6000,2000,7000
mm_kernel_gpu_mem,3618552,1,1,208000000,336000000,336000000,544000000,3,6000,2000,7000
mm_kernel_gpu_mem,827376,1,2,208000000,336000000,336000000,544000000,3,6000,2000,7000
mm_kernel_gpu,3508094,1,1,0,0,0,0,3,6000,2000,7000
mm_kernel_gpu_collapse,745175,1,2,0,0,0,0,3,6000,2000,7000
mm_kernel_cpu,1508217,0,1,0,0,0,0,3,6000,3000,2000
mm_kernel_cpu_collapse,1540431,0,2,0,0,0,0,3,6000,3000,2000
mm_kernel_gpu_mem,1730374,1,1,192000000,96000000,96000000,288000000,3,6000,3000,2000
mm_kernel_gpu_mem,301866,1,2,192000000,96000000,96000000,288000000,3,6000,3000,2000
mm_kernel_gpu,1696841,1,1,0,0,0,0,3,6000,3000,2000
mm_kernel_gpu_collapse,280757,1,2,0,0,0,0,3,6000,3000,2000
mm_kernel_cpu,1508217,0,1,0,0,0,0,3,6000,3000,2000
mm_kernel_cpu_collapse,1540431,0,2,0,0,0,0,3,6000,3000,2000
mm_kernel_gpu_mem,1730374,1,1,192000000,96000000,96000000,288000000,3,6000,3000,2000
mm_kernel_gpu_mem,301866,1,2,192000000,96000000,96000000,288000000,3,6000,3000,2000
mm_kernel_gpu,1696841,1,1,0,0,0,0,3,6000,3000,2000
mm_kernel_gpu_collapse,280757,1,2,0,0,0,0,3,6000,3000,2000
mm_kernel_cpu,8861690,0,1,0,0,0,0,3,6000,2000,8000
mm_kernel_cpu_collapse,8693514,0,2,0,0,0,0,3,6000,2000,8000
mm_kernel_gpu_mem,4126609,1,1,224000000,384000000,384000000,608000000,3,6000,2000,8000
mm_kernel_gpu_mem,914884,1,2,224000000,384000000,384000000,608000000,3,6000,2000,8000
mm_kernel_gpu,4011702,1,1,0,0,0,0,3,6000,2000,8000
mm_kernel_gpu_collapse,861243,1,2,0,0,0,0,3,6000,2000,8000
mm_kernel_cpu,2401218,0,1,0,0,0,0,3,6000,3000,3000
mm_kernel_cpu_collapse,2608152,0,2,0,0,0,0,3,6000,3000,3000
mm_kernel_gpu_mem,2588274,1,1,216000000,144000000,144000000,360000000,3,6000,3000,3000
mm_kernel_gpu_mem,472311,1,2,216000000,144000000,144000000,360000000,3,6000,3000,3000
mm_kernel_gpu,2553016,1,1,0,0,0,0,3,6000,3000,3000
mm_kernel_gpu_collapse,446898,1,2,0,0,0,0,3,6000,3000,3000
mm_kernel_cpu,3730290,0,1,0,0,0,0,3,6000,3000,4000
mm_kernel_cpu_collapse,3979731,0,2,0,0,0,0,3,6000,3000,4000
mm_kernel_gpu_mem,3440049,1,1,240000000,192000000,192000000,432000000,3,6000,3000,4000
mm_kernel_gpu_mem,653584,1,2,240000000,192000000,192000000,432000000,3,6000,3000,4000
mm_kernel_gpu,3394586,1,1,0,0,0,0,3,6000,3000,4000
mm_kernel_gpu_collapse,622375,1,2,0,0,0,0,3,6000,3000,4000
mm_kernel_cpu,10448388,0,1,0,0,0,0,3,6000,2000,9000
mm_kernel_cpu_collapse,10257311,0,2,0,0,0,0,3,6000,2000,9000
mm_kernel_gpu_mem,4651466,1,1,240000000,432000000,432000000,672000000,3,6000,2000,9000
mm_kernel_gpu_mem,1040285,1,2,240000000,432000000,432000000,672000000,3,6000,2000,9000
mm_kernel_gpu,4541302,1,1,0,0,0,0,3,6000,2000,9000
mm_kernel_gpu_collapse,970878,1,2,0,0,0,0,3,6000,2000,9000
mm_kernel_cpu,5434102,0,1,0,0,0,0,3,6000,3000,5000
mm_kernel_cpu_collapse,5376726,0,2,0,0,0,0,3,6000,3000,5000
mm_kernel_gpu_mem,4336608,1,1,264000000,240000000,240000000,504000000,3,6000,3000,5000
mm_kernel_gpu_mem,829028,1,2,264000000,240000000,240000000,504000000,3,6000,3000,5000
mm_kernel_gpu,4279602,1,1,0,0,0,0,3,6000,3000,5000
mm_kernel_gpu_collapse,788940,1,2,0,0,0,0,3,6000,3000,5000
mm_kernel_cpu,5434102,0,1,0,0,0,0,3,6000,3000,5000
mm_kernel_cpu_collapse,5376726,0,2,0,0,0,0,3,6000,3000,5000
mm_kernel_gpu_mem,4336608,1,1,264000000,240000000,240000000,504000000,3,6000,3000,5000
mm_kernel_gpu_mem,829028,1,2,264000000,240000000,240000000,504000000,3,6000,3000,5000
mm_kernel_gpu,4279602,1,1,0,0,0,0,3,6000,3000,5000
mm_kernel_gpu_collapse,788940,1,2,0,0,0,0,3,6000,3000,5000
mm_kernel_cpu,7655195,0,1,0,0,0,0,3,6000,3000,6000
mm_kernel_cpu_collapse,7471480,0,2,0,0,0,0,3,6000,3000,6000
mm_kernel_gpu_mem,5263830,1,1,288000000,288000000,288000000,576000000,3,6000,3000,6000
mm_kernel_gpu_mem,1008477,1,2,288000000,288000000,288000000,576000000,3,6000,3000,6000
mm_kernel_gpu,5148250,1,1,0,0,0,0,3,6000,3000,6000
mm_kernel_gpu_collapse,961397,1,2,0,0,0,0,3,6000,3000,6000
mm_kernel_cpu,948114,0,1,0,0,0,0,3,6000,4000,1000
mm_kernel_cpu_collapse,963508,0,2,0,0,0,0,3,6000,4000,1000
mm_kernel_gpu_mem,1165779,1,1,224000000,48000000,48000000,272000000,3,6000,4000,1000
mm_kernel_gpu_mem,173780,1,2,224000000,48000000,48000000,272000000,3,6000,4000,1000
mm_kernel_gpu,1133522,1,1,0,0,0,0,3,6000,4000,1000
mm_kernel_gpu_collapse,153382,1,2,0,0,0,0,3,6000,4000,1000
mm_kernel_cpu,10259761,0,1,0,0,0,0,3,6000,3000,7000
mm_kernel_cpu_collapse,10142512,0,2,0,0,0,0,3,6000,3000,7000
mm_kernel_gpu_mem,6065455,1,1,312000000,336000000,336000000,648000000,3,6000,3000,7000
mm_kernel_gpu_mem,1174461,1,2,312000000,336000000,336000000,648000000,3,6000,3000,7000
mm_kernel_gpu,5990359,1,1,0,0,0,0,3,6000,3000,7000
mm_kernel_gpu_collapse,1125284,1,2,0,0,0,0,3,6000,3000,7000
mm_kernel_cpu,17905006,0,1,0,0,0,0,3,6000,3000,10000
mm_kernel_cpu_collapse,17740996,0,2,0,0,0,0,3,6000,3000,10000
mm_kernel_gpu_mem,8745522,1,1,384000000,480000000,480000000,864000000,3,6000,3000,10000
mm_kernel_gpu_mem,1695124,1,2,384000000,480000000,480000000,864000000,3,6000,3000,10000
mm_kernel_gpu,8595835,1,1,0,0,0,0,3,6000,3000,10000
mm_kernel_gpu_collapse,1623834,1,2,0,0,0,0,3,6000,3000,10000
mm_kernel_cpu,58294233,0,1,0,0,0,0,3,6000,10000,10000
mm_kernel_cpu_collapse,60285151,0,2,0,0,0,0,3,6000,10000,10000
mm_kernel_gpu_mem,28528917,1,1,1280000000,480000000,480000000,1760000000,3,6000,10000,10000
mm_kernel_gpu_mem,5527846,1,2,1280000000,480000000,480000000,1760000000,3,6000,10000,10000
mm_kernel_gpu,28390785,1,1,0,0,0,0,3,6000,10000,10000
mm_kernel_gpu_collapse,5415710,1,2,0,0,0,0,3,6000,10000,10000
mm_kernel_cpu,40033671,0,1,0,0,0,0,3,6000,10000,7000
mm_kernel_cpu_collapse,49965894,0,2,0,0,0,0,3,6000,10000,7000
mm_kernel_gpu_mem,20001226,1,1,1040000000,336000000,336000000,1376000000,3,6000,10000,7000
mm_kernel_gpu_mem,3867660,1,2,1040000000,336000000,336000000,1376000000,3,6000,10000,7000
mm_kernel_gpu,19873212,1,1,0,0,0,0,3,6000,10000,7000
mm_kernel_gpu_collapse,3780474,1,2,0,0,0,0,3,6000,10000,7000
mm_kernel_cpu,1964473,0,1,0,0,0,0,3,6000,4000,2000
mm_kernel_cpu_collapse,2035536,0,2,0,0,0,0,3,6000,4000,2000
mm_kernel_gpu_mem,2256973,1,1,256000000,96000000,96000000,352000000,3,6000,4000,2000
mm_kernel_gpu_mem,411454,1,2,256000000,96000000,96000000,352000000,3,6000,4000,2000
mm_kernel_gpu,2228534,1,1,0,0,0,0,3,6000,4000,2000
mm_kernel_gpu_collapse,386432,1,2,0,0,0,0,3,6000,4000,2000
mm_kernel_cpu,44607764,0,1,0,0,0,0,3,6000,10000,8000
mm_kernel_cpu_collapse,43976255,0,2,0,0,0,0,3,6000,10000,8000
mm_kernel_gpu_mem,22792542,1,1,1120000000,384000000,384000000,1504000000,3,6000,10000,8000
mm_kernel_gpu_mem,4502434,1,2,1120000000,384000000,384000000,1504000000,3,6000,10000,8000
mm_kernel_gpu,22628841,1,1,0,0,0,0,3,6000,10000,8000
mm_kernel_gpu_collapse,4345326,1,2,0,0,0,0,3,6000,10000,8000
mm_kernel_cpu,13323276,0,1,0,0,0,0,3,6000,3000,8000
mm_kernel_cpu_collapse,13092558,0,2,0,0,0,0,3,6000,3000,8000
mm_kernel_gpu_mem,6918098,1,1,336000000,384000000,384000000,720000000,3,6000,3000,8000
mm_kernel_gpu_mem,1354934,1,2,336000000,384000000,384000000,720000000,3,6000,3000,8000
mm_kernel_gpu,6817573,1,1,0,0,0,0,3,6000,3000,8000
mm_kernel_gpu_collapse,1296996,1,2,0,0,0,0,3,6000,3000,8000
mm_kernel_cpu,3149796,0,1,0,0,0,0,3,6000,4000,3000
mm_kernel_cpu_collapse,3444707,0,2,0,0,0,0,3,6000,4000,3000
mm_kernel_gpu_mem,3423157,1,1,288000000,144000000,144000000,432000000,3,6000,4000,3000
mm_kernel_gpu_mem,635205,1,2,288000000,144000000,144000000,432000000,3,6000,4000,3000
mm_kernel_gpu,3386003,1,1,0,0,0,0,3,6000,4000,3000
mm_kernel_gpu_collapse,605401,1,2,0,0,0,0,3,6000,4000,3000
mm_kernel_cpu,15658519,0,1,0,0,0,0,3,6000,3000,9000
mm_kernel_cpu_collapse,15455306,0,2,0,0,0,0,3,6000,3000,9000
mm_kernel_gpu_mem,7859172,1,1,360000000,432000000,432000000,792000000,3,6000,3000,9000
mm_kernel_gpu_mem,1548443,1,2,360000000,432000000,432000000,792000000,3,6000,3000,9000
mm_kernel_gpu,7719842,1,1,0,0,0,0,3,6000,3000,9000
mm_kernel_gpu_collapse,1463162,1,2,0,0,0,0,3,6000,3000,9000
mm_kernel_cpu,4884470,0,1,0,0,0,0,3,6000,4000,4000
mm_kernel_cpu_collapse,5462685,0,2,0,0,0,0,3,6000,4000,4000
mm_kernel_gpu_mem,4511254,1,1,320000000,192000000,192000000,512000000,3,6000,4000,4000
mm_kernel_gpu_mem,871843,1,2,320000000,192000000,192000000,512000000,3,6000,4000,4000
mm_kernel_gpu,4465129,1,1,0,0,0,0,3,6000,4000,4000
mm_kernel_gpu_collapse,834905,1,2,0,0,0,0,3,6000,4000,4000
mm_kernel_cpu,7223687,0,1,0,0,0,0,3,6000,4000,5000
mm_kernel_cpu_collapse,7285133,0,2,0,0,0,0,3,6000,4000,5000
mm_kernel_gpu_mem,5705425,1,1,352000000,240000000,240000000,592000000,3,6000,4000,5000
mm_kernel_gpu_mem,1100547,1,2,352000000,240000000,240000000,592000000,3,6000,4000,5000
mm_kernel_gpu,5639554,1,1,0,0,0,0,3,6000,4000,5000
mm_kernel_gpu_collapse,1059165,1,2,0,0,0,0,3,6000,4000,5000
mm_kernel_cpu,52287231,0,1,0,0,0,0,3,6000,10000,9000
mm_kernel_cpu_collapse,52201708,0,2,0,0,0,0,3,6000,10000,9000
mm_kernel_gpu_mem,25792351,1,1,1200000000,432000000,432000000,1632000000,3,6000,10000,9000
mm_kernel_gpu_mem,5029132,1,2,1200000000,432000000,432000000,1632000000,3,6000,10000,9000
mm_kernel_gpu,25696613,1,1,0,0,0,0,3,6000,10000,9000
mm_kernel_gpu_collapse,4921219,1,2,0,0,0,0,3,6000,10000,9000
mm_kernel_cpu,1210172,0,1,0,0,0,0,3,6000,5000,1000
mm_kernel_cpu_collapse,1203228,0,2,0,0,0,0,3,6000,5000,1000
mm_kernel_gpu_mem,1467700,1,1,280000000,48000000,48000000,328000000,3,6000,5000,1000
mm_kernel_gpu_mem,228265,1,2,280000000,48000000,48000000,328000000,3,6000,5000,1000
mm_kernel_gpu,1431886,1,1,0,0,0,0,3,6000,5000,1000
mm_kernel_gpu_collapse,207547,1,2,0,0,0,0,3,6000,5000,1000
mm_kernel_cpu,10120353,0,1,0,0,0,0,3,6000,4000,6000
mm_kernel_cpu_collapse,10004347,0,2,0,0,0,0,3,6000,4000,6000
mm_kernel_gpu_mem,6849014,1,1,384000000,288000000,288000000,672000000,3,6000,4000,6000
mm_kernel_gpu_mem,1335755,1,2,384000000,288000000,288000000,672000000,3,6000,4000,6000
mm_kernel_gpu,6771938,1,1,0,0,0,0,3,6000,4000,6000
mm_kernel_gpu_collapse,1286862,1,2,0,0,0,0,3,6000,4000,6000
mm_kernel_cpu,11829116,0,1,0,0,0,0,3,6000,4000,6000
mm_kernel_cpu_collapse,15135939,0,2,0,0,0,0,3,6000,4000,6000
mm_kernel_gpu_mem,6849783,1,1,384000000,288000000,288000000,672000000,3,6000,4000,6000
mm_kernel_gpu_mem,1334074,1,2,384000000,288000000,288000000,672000000,3,6000,4000,6000
mm_kernel_gpu,6785663,1,1,0,0,0,0,3,6000,4000,6000
mm_kernel_gpu_collapse,1285701,1,2,0,0,0,0,3,6000,4000,6000
mm_kernel_cpu,2417037,0,1,0,0,0,0,3,6000,5000,2000
mm_kernel_cpu_collapse,2568659,0,2,0,0,0,0,3,6000,5000,2000
mm_kernel_gpu_mem,2882148,1,1,320000000,96000000,96000000,416000000,3,6000,5000,2000
mm_kernel_gpu_mem,521176,1,2,320000000,96000000,96000000,416000000,3,6000,5000,2000
mm_kernel_gpu,2838880,1,1,0,0,0,0,3,6000,5000,2000
