kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_cpu_collapse,679566,0,2,1,80,0,0,0,0,3,10000,2000,4000
mm_kernel_gpu_mem,2250215,1,1,79,128,224000008,320000000,320000008,544000000,3,10000,2000,4000
mm_kernel_gpu_mem,524020,1,2,312500,128,224000008,320000000,320000008,544000000,3,10000,2000,4000
mm_kernel_gpu,1927038,1,1,79,128,8,0,8,0,3,10000,2000,4000
mm_kernel_gpu_collapse,473295,1,2,312500,128,8,0,8,0,3,10000,2000,4000
mm_kernel_cpu,894788,0,1,1,80,0,0,0,0,3,10000,2000,5000
mm_kernel_cpu_collapse,858073,0,2,1,80,0,0,0,0,3,10000,2000,5000
mm_kernel_gpu_mem,2555336,1,1,79,128,240000008,400000000,400000008,640000000,3,10000,2000,5000
mm_kernel_gpu_mem,682238,1,2,390625,128,240000008,400000000,400000008,640000000,3,10000,2000,5000
mm_kernel_gpu,2446710,1,1,79,128,8,0,8,0,3,10000,2000,5000
mm_kernel_gpu_collapse,623445,1,2,390625,128,8,0,8,0,3,10000,2000,5000
mm_kernel_cpu,1438531,0,1,1,80,0,0,0,0,3,10000,2000,6000
mm_kernel_cpu_collapse,1381281,0,2,1,80,0,0,0,0,3,10000,2000,6000
mm_kernel_gpu_mem,3287142,1,1,79,128,256000008,480000000,480000008,736000000,3,10000,2000,6000
mm_kernel_gpu_mem,799751,1,2,468750,128,256000008,480000000,480000008,736000000,3,10000,2000,6000
mm_kernel_gpu,2920122,1,1,79,128,8,0,8,0,3,10000,2000,6000
mm_kernel_gpu_collapse,731080,1,2,468750,128,8,0,8,0,3,10000,2000,6000
mm_kernel_cpu,2352736,0,1,1,80,0,0,0,0,3,10000,2000,7000
mm_kernel_cpu_collapse,2321032,0,2,1,80,0,0,0,0,3,10000,2000,7000
mm_kernel_gpu_mem,3906631,1,1,79,128,272000008,560000000,560000008,832000000,3,10000,2000,7000
mm_kernel_gpu_mem,955152,1,2,546875,128,272000008,560000000,560000008,832000000,3,10000,2000,7000
mm_kernel_gpu,3422185,1,1,79,128,8,0,8,0,3,10000,2000,7000
mm_kernel_gpu_collapse,876632,1,2,546875,128,8,0,8,0,3,10000,2000,7000
mm_kernel_cpu,3536053,0,1,1,80,0,0,0,0,3,10000,2000,8000
mm_kernel_cpu_collapse,3549007,0,2,1,80,0,0,0,0,3,10000,2000,8000
mm_kernel_gpu_mem,4376470,1,1,79,128,288000008,640000000,640000008,928000000,3,10000,2000,8000
mm_kernel_gpu_mem,1073696,1,2,625000,128,288000008,640000000,640000008,928000000,3,10000,2000,8000
mm_kernel_gpu,3906132,1,1,79,128,8,0,8,0,3,10000,2000,8000
mm_kernel_gpu_collapse,988070,1,2,625000,128,8,0,8,0,3,10000,2000,8000
mm_kernel_cpu,4463304,0,1,1,80,0,0,0,0,3,10000,2000,9000
mm_kernel_cpu_collapse,4183874,0,2,1,80,0,0,0,0,3,10000,2000,9000
