kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_mem,13694378,1,2,703125,128,456000000,720000000,720000000,1176000000,3,10000,3000,9000
mm_kernel_gpu,66177836,1,1,79,128,0,0,0,0,3,10000,3000,9000
mm_kernel_gpu_collapse,13461407,1,2,703125,128,0,0,0,0,3,10000,3000,9000
mm_kernel_cpu,42528447,0,1,1,28,0,0,0,0,3,10000,4000,10000
mm_kernel_cpu_collapse,42516241,0,2,1,28,0,0,0,0,3,10000,4000,10000
mm_kernel_gpu_mem,98199855,1,1,79,128,640000000,800000000,800000000,1440000000,3,10000,4000,10000
mm_kernel_gpu_mem,19015355,1,2,781250,128,640000000,800000000,800000000,1440000000,3,10000,4000,10000
mm_kernel_gpu,97766135,1,1,79,128,0,0,0,0,3,10000,4000,10000
mm_kernel_gpu_collapse,18667451,1,2,781250,128,0,0,0,0,3,10000,4000,10000
mm_kernel_cpu,3837711,0,1,1,28,0,0,0,0,3,10000,4000,1000
mm_kernel_cpu_collapse,3715693,0,2,1,28,0,0,0,0,3,10000,4000,1000
mm_kernel_gpu_mem,9904493,1,1,79,128,352000000,80000000,80000000,432000000,3,10000,4000,1000
mm_kernel_gpu_mem,2063129,1,2,78125,128,352000000,80000000,80000000,432000000,3,10000,4000,1000
mm_kernel_gpu,9701661,1,1,79,128,0,0,0,0,3,10000,4000,1000
mm_kernel_gpu_collapse,1957491,1,2,78125,128,0,0,0,0,3,10000,4000,1000
mm_kernel_cpu,8555922,0,1,1,28,0,0,0,0,3,10000,4000,2000
mm_kernel_cpu_collapse,8491954,0,2,1,28,0,0,0,0,3,10000,4000,2000
mm_kernel_gpu_mem,19646675,1,1,79,128,384000000,160000000,160000000,544000000,3,10000,4000,2000
mm_kernel_gpu_mem,3847681,1,2,156250,128,384000000,160000000,160000000,544000000,3,10000,4000,2000
mm_kernel_gpu,19456611,1,1,79,128,0,0,0,0,3,10000,4000,2000
mm_kernel_gpu_collapse,3733650,1,2,156250,128,0,0,0,0,3,10000,4000,2000
mm_kernel_cpu,11185501,0,1,1,28,0,0,0,0,3,10000,4000,3000
mm_kernel_cpu_collapse,11101250,0,2,1,28,0,0,0,0,3,10000,4000,3000
mm_kernel_gpu_mem,29472044,1,1,79,128,416000000,240000000,240000000,656000000,3,10000,4000,3000
mm_kernel_gpu_mem,6226868,1,2,234375,128,416000000,240000000,240000000,656000000,3,10000,4000,3000
mm_kernel_gpu,29235980,1,1,79,128,0,0,0,0,3,10000,4000,3000
mm_kernel_gpu_collapse,6103303,1,2,234375,128,0,0,0,0,3,10000,4000,3000
mm_kernel_cpu,16646198,0,1,1,28,0,0,0,0,3,10000,4000,4000
mm_kernel_cpu_collapse,16562851,0,2,1,28,0,0,0,0,3,10000,4000,4000
mm_kernel_gpu_mem,39302444,1,1,79,128,448000000,320000000,320000000,768000000,3,10000,4000,4000
mm_kernel_gpu_mem,7680114,1,2,312500,128,448000000,320000000,320000000,768000000,3,10000,4000,4000
mm_kernel_gpu,39019445,1,1,79,128,0,0,0,0,3,10000,4000,4000
mm_kernel_gpu_collapse,7516221,1,2,312500,128,0,0,0,0,3,10000,4000,4000
mm_kernel_cpu,18527364,0,1,1,28,0,0,0,0,3,10000,4000,5000
mm_kernel_cpu_collapse,18230208,0,2,1,28,0,0,0,0,3,10000,4000,5000
mm_kernel_gpu_mem,49072119,1,1,79,128,480000000,400000000,400000000,880000000,3,10000,4000,5000
mm_kernel_gpu_mem,10115803,1,2,390625,128,480000000,400000000,400000000,880000000,3,10000,4000,5000
mm_kernel_gpu,48809292,1,1,79,128,0,0,0,0,3,10000,4000,5000
mm_kernel_gpu_collapse,9909679,1,2,390625,128,0,0,0,0,3,10000,4000,5000
