kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_cpu_collapse,17072779,0,2,1,40,0,0,0,0,3,10000,3000,2000
mm_kernel_gpu_mem,4306247,1,1,79,128,288000008,160000000,160000008,448000000,3,10000,3000,2000
mm_kernel_gpu_mem,1146980,1,2,65536,128,288000008,160000000,160000008,448000000,3,10000,3000,2000
mm_kernel_gpu,4165858,1,1,79,128,8,0,8,0,3,10000,3000,2000
mm_kernel_gpu_collapse,1082903,1,2,65536,128,8,0,8,0,3,10000,3000,2000
mm_kernel_cpu,27928724,0,1,1,40,0,0,0,0,3,10000,3000,3000
mm_kernel_cpu_collapse,26755478,0,2,1,40,0,0,0,0,3,10000,3000,3000
mm_kernel_gpu_mem,6534378,1,1,79,128,312000008,240000000,240000008,552000000,3,10000,3000,3000
mm_kernel_gpu_mem,1710939,1,2,65536,128,312000008,240000000,240000008,552000000,3,10000,3000,3000
mm_kernel_gpu,6416231,1,1,79,128,8,0,8,0,3,10000,3000,3000
mm_kernel_gpu_collapse,1668372,1,2,65536,128,8,0,8,0,3,10000,3000,3000
mm_kernel_cpu,38635445,0,1,1,40,0,0,0,0,3,10000,3000,4000
mm_kernel_cpu_collapse,37735300,0,2,1,40,0,0,0,0,3,10000,3000,4000
mm_kernel_gpu_mem,8844042,1,1,79,128,336000008,320000000,320000008,656000000,3,10000,3000,4000
mm_kernel_gpu_mem,2519422,1,2,65536,128,336000008,320000000,320000008,656000000,3,10000,3000,4000
mm_kernel_gpu,8598570,1,1,79,128,8,0,8,0,3,10000,3000,4000
mm_kernel_gpu_collapse,2198157,1,2,65536,128,8,0,8,0,3,10000,3000,4000
mm_kernel_cpu,48507721,0,1,1,40,0,0,0,0,3,10000,3000,5000
mm_kernel_cpu_collapse,48033894,0,2,1,40,0,0,0,0,3,10000,3000,5000
mm_kernel_gpu_mem,11023013,1,1,79,128,360000008,400000000,400000008,760000000,3,10000,3000,5000
mm_kernel_gpu_mem,2880907,1,2,65536,128,360000008,400000000,400000008,760000000,3,10000,3000,5000
mm_kernel_gpu,10813665,1,1,79,128,8,0,8,0,3,10000,3000,5000
mm_kernel_gpu_collapse,2754975,1,2,65536,128,8,0,8,0,3,10000,3000,5000
mm_kernel_cpu,59950239,0,1,1,40,0,0,0,0,3,10000,3000,6000
mm_kernel_cpu_collapse,59040580,0,2,1,40,0,0,0,0,3,10000,3000,6000
mm_kernel_gpu_mem,13288363,1,1,79,128,384000008,480000000,480000008,864000000,3,10000,3000,6000
mm_kernel_gpu_mem,3894071,1,2,65536,128,384000008,480000000,480000008,864000000,3,10000,3000,6000
mm_kernel_gpu,13031256,1,1,79,128,8,0,8,0,3,10000,3000,6000
mm_kernel_gpu_collapse,3410439,1,2,65536,128,8,0,8,0,3,10000,3000,6000
mm_kernel_cpu,68087310,0,1,1,40,0,0,0,0,3,10000,3000,7000
mm_kernel_cpu_collapse,68955732,0,2,1,40,0,0,0,0,3,10000,3000,7000
mm_kernel_gpu_mem,15633772,1,1,79,128,408000008,560000000,560000008,968000000,3,10000,3000,7000
mm_kernel_gpu_mem,4484076,1,2,65536,128,408000008,560000000,560000008,968000000,3,10000,3000,7000
mm_kernel_gpu,15218648,1,1,79,128,8,0,8,0,3,10000,3000,7000
mm_kernel_gpu_collapse,3976564,1,2,65536,128,8,0,8,0,3,10000,3000,7000
mm_kernel_cpu,80106830,0,1,1,40,0,0,0,0,3,10000,3000,8000
mm_kernel_cpu_collapse,81170840,0,2,1,40,0,0,0,0,3,10000,3000,8000
mm_kernel_gpu_mem,17744358,1,1,79,128,432000008,640000000,640000008,1072000000,3,10000,3000,8000
mm_kernel_gpu_mem,4683703,1,2,65536,128,432000008,640000000,640000008,1072000000,3,10000,3000,8000
mm_kernel_gpu,17418953,1,1,79,128,8,0,8,0,3,10000,3000,8000
mm_kernel_gpu_collapse,4532999,1,2,65536,128,8,0,8,0,3,10000,3000,8000
mm_kernel_cpu,90129395,0,1,1,40,0,0,0,0,3,10000,3000,9000
mm_kernel_cpu_collapse,90463039,0,2,1,40,0,0,0,0,3,10000,3000,9000
mm_kernel_gpu_mem,20056384,1,1,79,128,456000008,720000000,720000008,1176000000,3,10000,3000,9000
mm_kernel_gpu_mem,5452760,1,2,65536,128,456000008,720000000,720000008,1176000000,3,10000,3000,9000
mm_kernel_gpu,19644370,1,1,79,128,8,0,8,0,3,10000,3000,9000
mm_kernel_gpu_collapse,5187290,1,2,65536,128,8,0,8,0,3,10000,3000,9000
mm_kernel_cpu,132597976,0,1,1,40,0,0,0,0,3,10000,4000,10000
mm_kernel_cpu_collapse,133643378,0,2,1,40,0,0,0,0,3,10000,4000,10000
mm_kernel_gpu_mem,30104116,1,1,79,128,640000008,800000000,800000008,1440000000,3,10000,4000,10000
mm_kernel_gpu_mem,8173008,1,2,65536,128,640000008,800000000,800000008,1440000000,3,10000,4000,10000
mm_kernel_gpu,29670111,1,1,79,128,8,0,8,0,3,10000,4000,10000
mm_kernel_gpu_collapse,7572719,1,2,65536,128,8,0,8,0,3,10000,4000,10000
mm_kernel_cpu,11226326,0,1,1,40,0,0,0,0,3,10000,4000,1000
mm_kernel_cpu_collapse,11163117,0,2,1,40,0,0,0,0,3,10000,4000,1000
mm_kernel_gpu_mem,2922338,1,1,79,128,352000008,80000000,80000008,432000000,3,10000,4000,1000
mm_kernel_gpu_mem,752299,1,2,65536,128,352000008,80000000,80000008,432000000,3,10000,4000,1000
mm_kernel_gpu,2811531,1,1,79,128,8,0,8,0,3,10000,4000,1000
mm_kernel_gpu_collapse,689605,1,2,65536,128,8,0,8,0,3,10000,4000,1000
mm_kernel_cpu,23572926,0,1,1,40,0,0,0,0,3,10000,4000,2000
mm_kernel_cpu_collapse,22817308,0,2,1,40,0,0,0,0,3,10000,4000,2000
mm_kernel_gpu_mem,5838639,1,1,79,128,384000008,160000000,160000008,544000000,3,10000,4000,2000
mm_kernel_gpu_mem,1540039,1,2,65536,128,384000008,160000000,160000008,544000000,3,10000,4000,2000
mm_kernel_gpu,5688566,1,1,79,128,8,0,8,0,3,10000,4000,2000
mm_kernel_gpu_collapse,1469072,1,2,65536,128,8,0,8,0,3,10000,4000,2000
mm_kernel_cpu,36510289,0,1,1,40,0,0,0,0,3,10000,4000,3000
mm_kernel_cpu_collapse,36688098,0,2,1,40,0,0,0,0,3,10000,4000,3000
mm_kernel_gpu_mem,8906419,1,1,79,128,416000008,240000000,240000008,656000000,3,10000,4000,3000
mm_kernel_gpu_mem,2315773,1,2,65536,128,416000008,240000000,240000008,656000000,3,10000,4000,3000
mm_kernel_gpu,8747381,1,1,79,128,8,0,8,0,3,10000,4000,3000
mm_kernel_gpu_collapse,2231709,1,2,65536,128,8,0,8,0,3,10000,4000,3000
mm_kernel_cpu,52048394,0,1,1,40,0,0,0,0,3,10000,4000,4000
mm_kernel_cpu_collapse,51723764,0,2,1,40,0,0,0,0,3,10000,4000,4000
mm_kernel_gpu_mem,11925257,1,1,79,128,448000008,320000000,320000008,768000000,3,10000,4000,4000
mm_kernel_gpu_mem,3067325,1,2,65536,128,448000008,320000000,320000008,768000000,3,10000,4000,4000
mm_kernel_gpu,11677578,1,1,79,128,8,0,8,0,3,10000,4000,4000
mm_kernel_gpu_collapse,2973565,1,2,65536,128,8,0,8,0,3,10000,4000,4000
mm_kernel_cpu,65371809,0,1,1,40,0,0,0,0,3,10000,4000,5000
mm_kernel_cpu_collapse,65163659,0,2,1,40,0,0,0,0,3,10000,4000,5000
mm_kernel_gpu_mem,14879480,1,1,79,128,480000008,400000000,400000008,880000000,3,10000,4000,5000
mm_kernel_gpu_mem,3851298,1,2,65536,128,480000008,400000000,400000008,880000000,3,10000,4000,5000
mm_kernel_gpu,14698924,1,1,79,128,8,0,8,0,3,10000,4000,5000
