kernel,runtime,gpu,collapse,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
gauss_kernel_gpu_mem,33685,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,59190,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56784,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56834,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56880,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56761,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56802,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56855,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56787,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,58648,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56789,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56915,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56770,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56815,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56813,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu,2157,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2087,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2111,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2088,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2091,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2097,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2091,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2093,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2099,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2095,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2092,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2106,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2088,1,1,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25402,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25633,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25299,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25307,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25302,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25328,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25308,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25301,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25334,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25321,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25310,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25306,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25321,1,2,4,0,4,0,1,4512
uss_kernel_gpu_collapse,25214,1,2,4,0,4,0,1,4512

gauss_kernel_cpu,77568,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,7500,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,7150,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6821,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6555,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6363,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6152,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6010,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6519,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,5822,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,5703,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,5721,0,1,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,10203,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,10014,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,9701,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,9432,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,9210,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,8998,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,7086,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6672,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6661,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6749,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6547,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6059,0,2,0,0,0,0,1,4512
gauss_kernel_gpu_mem,131860,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,88871,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33717,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33473,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33421,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33489,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33679,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,40651,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33438,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33476,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33445,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33553,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33685,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,59190,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56784,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56834,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56880,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56761,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56802,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56855,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56787,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,58648,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56789,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56915,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56770,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56815,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56813,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu,2157,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2087,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2111,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2088,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2091,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2097,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2091,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2093,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2099,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2095,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2092,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2106,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2088,1,1,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25402,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25633,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25299,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25307,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25302,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25328,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25308,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25301,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25334,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25321,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25310,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25306,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25321,1,2,4,0,4,0,1,4512
uss_kernel_gpu_collapse,25214,1,2,4,0,4,0,1,4512

gauss_kernel_cpu,77568,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,7500,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,7150,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6821,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6555,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6363,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6152,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6010,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,6519,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,5822,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,5703,0,1,0,0,0,0,1,4512
gauss_kernel_cpu,5721,0,1,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,10203,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,10014,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,9701,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,9432,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,9210,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,8998,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,7086,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6672,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6661,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6749,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6547,0,2,0,0,0,0,1,4512
gauss_kernel_cpu_collapse,6059,0,2,0,0,0,0,1,4512
gauss_kernel_gpu_mem,131860,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,88871,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33717,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33473,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33421,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33489,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33679,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,40651,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33438,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33476,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33445,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33553,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_mem,33685,1,1,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,59190,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56784,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56834,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56880,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56761,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56802,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56855,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56787,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,58648,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56789,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56915,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56770,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56815,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu_collapse_mem,56813,1,2,162865156,0,162865156,162865152,1,4512
gauss_kernel_gpu,2157,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2087,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2111,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2088,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2091,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2097,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2091,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2093,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2099,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2095,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2092,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2106,1,1,4,0,4,0,1,4512
gauss_kernel_gpu,2088,1,1,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25402,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25633,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25299,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25307,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25302,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25328,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25308,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25301,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25334,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25321,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25310,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25306,1,2,4,0,4,0,1,4512
gauss_kernel_gpu_collapse,25321,1,2,4,0,4,0,1,4512
uss_kernel_gpu_collapse,25214,1,2,4,0,4,0,1,4512

gauss_kernel_cpu,75636,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,7526,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,7374,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,6879,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,6615,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,6469,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,6230,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,6074,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,5960,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,5865,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,5873,0,1,0,0,0,0,1,4544
gauss_kernel_cpu,5760,0,1,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,10522,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,9689,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,9314,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,8881,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,8513,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,8259,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,7742,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,7863,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,5645,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,5429,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,5375,0,2,0,0,0,0,1,4544
gauss_kernel_cpu_collapse,5582,0,2,0,0,0,0,1,4544
gauss_kernel_gpu_mem,134230,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,87633,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,34347,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,34431,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,34140,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,33990,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,34226,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,33981,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,33990,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,33976,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,33972,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,33961,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_mem,35802,1,1,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,60008,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57757,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57735,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57753,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,58718,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57617,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57713,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57766,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57745,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57895,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57704,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57720,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu_collapse_mem,57787,1,2,165183492,0,165183492,165183488,1,4544
gauss_kernel_gpu,2137,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2111,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2103,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2100,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2096,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2103,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2105,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2101,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2103,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2104,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2103,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2097,1,1,4,0,4,0,1,4544
gauss_kernel_gpu,2102,1,1,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25726,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25712,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25700,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25676,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25641,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25653,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25637,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25648,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25629,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25649,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25640,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25653,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,26912,1,2,4,0,4,0,1,4544
gauss_kernel_gpu_collapse,25653,1,2,4,0,4,0,1,4544
gauss_kernel_cpu,77474,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,7587,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,7302,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6971,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6685,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6471,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6287,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6101,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6028,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,5899,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,5853,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,5762,0,1,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,9714,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,9974,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,9476,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,9168,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,8596,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,8360,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,6883,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,5586,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,6052,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,5880,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,5901,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,6538,0,2,0,0,0,0,1,4576
gauss_kernel_gpu_mem,133897,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,87765,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,34357,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,34087,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,33936,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,33961,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,33956,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,33943,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,33959,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,33934,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,34033,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,34188,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_mem,34007,1,1,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,60299,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,57988,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58102,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58116,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58023,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58044,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58033,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,59743,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58069,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58061,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58029,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,57997,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu_collapse_mem,58066,1,2,167518212,0,167518212,167518208,1,4576
gauss_kernel_gpu,2176,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2111,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2119,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2115,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2122,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2123,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2109,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2121,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2124,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2118,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2128,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2120,1,1,4,0,4,0,1,4576
gauss_kernel_gpu,2128,1,1,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26194,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26405,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26141,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26106,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26104,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26097,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26105,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26123,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26139,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26094,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26097,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26059,1,2,4,0,4,0,1,4576
gauss_kernel_gpu_collapse,26066,1,2,4,0,4,0,1,4576
gauss_kernel_cpu,73933,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,7570,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,7253,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6918,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6610,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6402,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6253,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6100,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6016,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,6018,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,5815,0,1,0,0,0,0,1,4576
gauss_kernel_cpu,5861,0,1,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,10063,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,9885,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,9515,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,9101,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,8698,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,8467,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,8269,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,8071,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,7345,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,5910,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,5453,0,2,0,0,0,0,1,4576
gauss_kernel_cpu_collapse,5791,0,2,0,0,0,0,1,4576
gauss_kernel_gpu_mem,135564,1,1,167518212,0,167518212,167518208,1,4576
