kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,
laplace_kernel1_gpu_collapse_mem,3224,1,2,11424,128,11698176,11698176,11698176,23396352,2,1344,1088,
laplace_kernel2_gpu_collapse_mem,3419,1,2,11424,128,11698176,0,11698176,23396352,2,1344,1088,
laplace_kernel1_cpu,490,0,1,1,128,0,0,0,0,2,1344,1856,
laplace_kernel2_cpu,128,0,1,1,128,0,0,0,0,2,1344,1856,
laplace_kernel1_cpu_collapse,717,0,2,1,128,0,0,0,0,2,1344,1856,
laplace_kernel2_cpu_collapse,263,0,2,1,128,0,0,0,0,2,1344,1856,
laplace_kernel1_gpu,1093,1,1,11,128,0,0,0,0,2,1344,1856,
laplace_kernel2_gpu,628,1,1,11,128,0,0,0,0,2,1344,1856,
laplace_kernel1_gpu_collapse,3157,1,2,19488,128,0,0,0,0,2,1344,1856,
laplace_kernel2_gpu_collapse,139,1,2,19488,128,0,0,0,0,2,1344,1856,
laplace_kernel1_gpu_mem,4540,1,1,11,128,19955712,19955712,19955712,39911424,2,1344,1856,
laplace_kernel2_gpu_mem,5916,1,1,11,128,19955712,0,19955712,39911424,2,1344,1856,
laplace_kernel1_gpu_collapse_mem,6604,1,2,19488,128,19955712,19955712,19955712,39911424,2,1344,1856,
laplace_kernel2_gpu_collapse_mem,5422,1,2,19488,128,19955712,0,19955712,39911424,2,1344,1856,
laplace_kernel1_cpu,605,0,1,1,128,0,0,0,0,2,1344,2624,
laplace_kernel2_cpu,144,0,1,1,128,0,0,0,0,2,1344,2624,
laplace_kernel1_cpu_collapse,886,0,2,1,128,0,0,0,0,2,1344,2624,
laplace_kernel2_cpu_collapse,330,0,2,1,128,0,0,0,0,2,1344,2624,
laplace_kernel1_gpu,1547,1,1,11,128,0,0,0,0,2,1344,2624,
laplace_kernel2_gpu,873,1,1,11,128,0,0,0,0,2,1344,2624,
laplace_kernel1_gpu_collapse,4440,1,2,27552,128,0,0,0,0,2,1344,2624,
laplace_kernel2_gpu_collapse,173,1,2,27552,128,0,0,0,0,2,1344,2624,
laplace_kernel1_gpu_mem,6170,1,1,11,128,28213248,28213248,28213248,56426496,2,1344,2624,
laplace_kernel2_gpu_mem,8260,1,1,11,128,28213248,0,28213248,56426496,2,1344,2624,
laplace_kernel1_gpu_collapse_mem,8733,1,2,27552,128,28213248,28213248,28213248,56426496,2,1344,2624,
laplace_kernel2_gpu_collapse_mem,7409,1,2,27552,128,28213248,0,28213248,56426496,2,1344,2624,
laplace_kernel1_cpu,701,0,1,1,128,0,0,0,0,2,1344,3392,
laplace_kernel2_cpu,178,0,1,1,128,0,0,0,0,2,1344,3392,
laplace_kernel1_cpu_collapse,1120,0,2,1,128,0,0,0,0,2,1344,3392,
laplace_kernel2_cpu_collapse,415,0,2,1,128,0,0,0,0,2,1344,3392,
laplace_kernel1_gpu,1995,1,1,11,128,0,0,0,0,2,1344,3392,
laplace_kernel2_gpu,1117,1,1,11,128,0,0,0,0,2,1344,3392,
laplace_kernel1_gpu_collapse,5732,1,2,35616,128,0,0,0,0,2,1344,3392,
laplace_kernel2_gpu_collapse,195,1,2,35616,128,0,0,0,0,2,1344,3392,
laplace_kernel1_gpu_mem,7190,1,1,11,128,36470784,36470784,36470784,72941568,2,1344,3392,
laplace_kernel2_gpu_mem,10490,1,1,11,128,36470784,0,36470784,72941568,2,1344,3392,
laplace_kernel1_gpu_collapse_mem,10987,1,2,35616,128,36470784,36470784,36470784,72941568,2,1344,3392,
laplace_kernel2_gpu_collapse_mem,9566,1,2,35616,128,36470784,0,36470784,72941568,2,1344,3392,
laplace_kernel1_cpu,845,0,1,1,128,0,0,0,0,2,1344,4160,
laplace_kernel2_cpu,188,0,1,1,128,0,0,0,0,2,1344,4160,
laplace_kernel1_cpu_collapse,1367,0,2,1,128,0,0,0,0,2,1344,4160,
laplace_kernel2_cpu_collapse,537,0,2,1,128,0,0,0,0,2,1344,4160,
laplace_kernel1_gpu,2466,1,1,11,128,0,0,0,0,2,1344,4160,
laplace_kernel2_gpu,1412,1,1,11,128,0,0,0,0,2,1344,4160,
laplace_kernel1_gpu_collapse,7020,1,2,43680,128,0,0,0,0,2,1344,4160,
laplace_kernel2_gpu_collapse,217,1,2,43680,128,0,0,0,0,2,1344,4160,
laplace_kernel1_gpu_mem,8631,1,1,11,128,44728320,44728320,44728320,89456640,2,1344,4160,
laplace_kernel2_gpu_mem,12975,1,1,11,128,44728320,0,44728320,89456640,2,1344,4160,
laplace_kernel1_gpu_collapse_mem,13440,1,2,43680,128,44728320,44728320,44728320,89456640,2,1344,4160,
laplace_kernel2_gpu_collapse_mem,11789,1,2,43680,128,44728320,0,44728320,89456640,2,1344,4160,
laplace_kernel1_cpu,841,0,1,1,128,0,0,0,0,2,1344,4416,
laplace_kernel2_cpu,173,0,1,1,128,0,0,0,0,2,1344,4416,
laplace_kernel1_cpu_collapse,1431,0,2,1,128,0,0,0,0,2,1344,4416,
laplace_kernel2_cpu_collapse,548,0,2,1,128,0,0,0,0,2,1344,4416,
laplace_kernel1_gpu,2586,1,1,11,128,0,0,0,0,2,1344,4416,
laplace_kernel2_gpu,1468,1,1,11,128,0,0,0,0,2,1344,4416,
laplace_kernel1_gpu_collapse,7461,1,2,46368,128,0,0,0,0,2,1344,4416,
laplace_kernel2_gpu_collapse,217,1,2,46368,128,0,0,0,0,2,1344,4416,
laplace_kernel1_gpu_mem,9096,1,1,11,128,47480832,47480832,47480832,94961664,2,1344,4416,
laplace_kernel2_gpu_mem,13777,1,1,11,128,47480832,0,47480832,94961664,2,1344,4416,
laplace_kernel1_gpu_collapse_mem,13988,1,2,46368,128,47480832,47480832,47480832,94961664,2,1344,4416,
laplace_kernel2_gpu_collapse_mem,12502,1,2,46368,128,47480832,0,47480832,94961664,2,1344,4416,
laplace_kernel1_cpu,869,0,1,1,128,0,0,0,0,2,1344,4672,
laplace_kernel2_cpu,180,0,1,1,128,0,0,0,0,2,1344,4672,
laplace_kernel1_cpu_collapse,1517,0,2,1,128,0,0,0,0,2,1344,4672,
laplace_kernel2_cpu_collapse,591,0,2,1,128,0,0,0,0,2,1344,4672,
laplace_kernel1_gpu,2767,1,1,11,128,0,0,0,0,2,1344,4672,
laplace_kernel2_gpu,1546,1,1,11,128,0,0,0,0,2,1344,4672,
laplace_kernel1_gpu_collapse,7886,1,2,49056,128,0,0,0,0,2,1344,4672,
laplace_kernel2_gpu_collapse,232,1,2,49056,128,0,0,0,0,2,1344,4672,
laplace_kernel1_gpu_mem,9596,1,1,11,128,50233344,50233344,50233344,100466688,2,1344,4672,
laplace_kernel2_gpu_mem,14556,1,1,11,128,50233344,0,50233344,100466688,2,1344,4672,
laplace_kernel1_gpu_collapse_mem,14990,1,2,49056,128,50233344,50233344,50233344,100466688,2,1344,4672,
laplace_kernel2_gpu_collapse_mem,13193,1,2,49056,128,50233344,0,50233344,100466688,2,1344,4672,
laplace_kernel1_cpu,735,0,1,1,128,0,0,0,0,2,1344,4928,
laplace_kernel2_cpu,114,0,1,1,128,0,0,0,0,2,1344,4928,
laplace_kernel1_cpu_collapse,1287,0,2,1,128,0,0,0,0,2,1344,4928,
laplace_kernel2_cpu_collapse,510,0,2,1,128,0,0,0,0,2,1344,4928,
laplace_kernel1_gpu,2870,1,1,11,128,0,0,0,0,2,1344,4928,
laplace_kernel2_gpu,1584,1,1,11,128,0,0,0,0,2,1344,4928,
laplace_kernel1_gpu_collapse,8464,1,2,51744,128,0,0,0,0,2,1344,4928,
laplace_kernel2_gpu_collapse,239,1,2,51744,128,0,0,0,0,2,1344,4928,
laplace_kernel1_gpu_mem,10076,1,1,11,128,52985856,52985856,52985856,105971712,2,1344,4928,
laplace_kernel2_gpu_mem,15453,1,1,11,128,52985856,0,52985856,105971712,2,1344,4928,
laplace_kernel1_gpu_collapse_mem,16223,1,2,51744,128,52985856,52985856,52985856,105971712,2,1344,4928,
laplace_kernel2_gpu_collapse_mem,14143,1,2,51744,128,52985856,0,52985856,105971712,2,1344,4928,
laplace_kernel1_cpu,1329,0,1,1,128,0,0,0,0,2,1344,5184,
laplace_kernel2_cpu,183,0,1,1,128,0,0,0,0,2,1344,5184,
laplace_kernel1_cpu_collapse,1636,0,2,1,128,0,0,0,0,2,1344,5184,
laplace_kernel2_cpu_collapse,626,0,2,1,128,0,0,0,0,2,1344,5184,
laplace_kernel1_gpu,3037,1,1,11,128,0,0,0,0,2,1344,5184,
laplace_kernel2_gpu,1737,1,1,11,128,0,0,0,0,2,1344,5184,
laplace_kernel1_gpu_collapse,8764,1,2,54432,128,0,0,0,0,2,1344,5184,
laplace_kernel2_gpu_collapse,247,1,2,54432,128,0,0,0,0,2,1344,5184,
laplace_kernel1_gpu_mem,10585,1,1,11,128,55738368,55738368,55738368,111476736,2,1344,5184,
laplace_kernel2_gpu_mem,16357,1,1,11,128,55738368,0,55738368,111476736,2,1344,5184,
laplace_kernel1_gpu_collapse_mem,16586,1,2,54432,128,55738368,55738368,55738368,111476736,2,1344,5184,
laplace_kernel2_gpu_collapse_mem,14852,1,2,54432,128,55738368,0,55738368,111476736,2,1344,5184,
laplace_kernel1_cpu,1080,0,1,1,128,0,0,0,0,2,1344,5440,
laplace_kernel2_cpu,187,0,1,1,128,0,0,0,0,2,1344,5440,
laplace_kernel1_cpu_collapse,1888,0,2,1,128,0,0,0,0,2,1344,5440,
laplace_kernel2_cpu_collapse,656,0,2,1,128,0,0,0,0,2,1344,5440,
laplace_kernel1_gpu,3210,1,1,11,128,0,0,0,0,2,1344,5440,
laplace_kernel2_gpu,1755,1,1,11,128,0,0,0,0,2,1344,5440,
laplace_kernel1_gpu_collapse,9203,1,2,57120,128,0,0,0,0,2,1344,5440,
laplace_kernel2_gpu_collapse,253,1,2,57120,128,0,0,0,0,2,1344,5440,
laplace_kernel1_gpu_mem,11118,1,1,11,128,58490880,58490880,58490880,116981760,2,1344,5440,
laplace_kernel2_gpu_mem,16924,1,1,11,128,58490880,0,58490880,116981760,2,1344,5440,
laplace_kernel1_gpu_collapse_mem,17649,1,2,57120,128,58490880,58490880,58490880,116981760,2,1344,5440,
laplace_kernel2_gpu_collapse_mem,15130,1,2,57120,128,58490880,0,58490880,116981760,2,1344,5440,
laplace_kernel1_cpu,1109,0,1,1,128,0,0,0,0,2,1344,5696,
laplace_kernel2_cpu,198,0,1,1,128,0,0,0,0,2,1344,5696,
laplace_kernel1_cpu_collapse,2003,0,2,1,128,0,0,0,0,2,1344,5696,
laplace_kernel2_cpu_collapse,700,0,2,1,128,0,0,0,0,2,1344,5696,
laplace_kernel1_gpu,3375,1,1,11,128,0,0,0,0,2,1344,5696,
laplace_kernel2_gpu,1906,1,1,11,128,0,0,0,0,2,1344,5696,
laplace_kernel1_gpu_collapse,9625,1,2,59808,128,0,0,0,0,2,1344,5696,
laplace_kernel2_gpu_collapse,262,1,2,59808,128,0,0,0,0,2,1344,5696,
laplace_kernel1_gpu_mem,11840,1,1,11,128,61243392,61243392,61243392,122486784,2,1344,5696,
laplace_kernel2_gpu_mem,16999,1,1,11,128,61243392,0,61243392,122486784,2,1344,5696,
laplace_kernel1_gpu_collapse_mem,18207,1,2,59808,128,61243392,61243392,61243392,122486784,2,1344,5696,
laplace_kernel2_gpu_collapse_mem,15162,1,2,59808,128,61243392,0,61243392,122486784,2,1344,5696,
laplace_kernel1_cpu,1138,0,1,1,128,0,0,0,0,2,1344,5952,
laplace_kernel2_cpu,213,0,1,1,128,0,0,0,0,2,1344,5952,
laplace_kernel1_cpu_collapse,1880,0,2,1,128,0,0,0,0,2,1344,5952,
laplace_kernel2_cpu_collapse,766,0,2,1,128,0,0,0,0,2,1344,5952,
laplace_kernel1_gpu,3576,1,1,11,128,0,0,0,0,2,1344,5952,
laplace_kernel2_gpu,1929,1,1,11,128,0,0,0,0,2,1344,5952,
laplace_kernel1_gpu_collapse,10059,1,2,62496,128,0,0,0,0,2,1344,5952,
laplace_kernel2_gpu_collapse,269,1,2,62496,128,0,0,0,0,2,1344,5952,
laplace_kernel1_gpu_mem,12421,1,1,11,128,63995904,63995904,63995904,127991808,2,1344,5952,
laplace_kernel2_gpu_mem,17506,1,1,11,128,63995904,0,63995904,127991808,2,1344,5952,
laplace_kernel1_gpu_collapse_mem,19135,1,2,62496,128,63995904,63995904,63995904,127991808,2,1344,5952,
laplace_kernel2_gpu_collapse_mem,15789,1,2,62496,128,63995904,0,63995904,127991808,2,1344,5952,
laplace_kernel1_cpu,1197,0,1,1,128,0,0,0,0,2,1344,6208,
laplace_kernel2_cpu,211,0,1,1,128,0,0,0,0,2,1344,6208,
laplace_kernel1_cpu_collapse,2136,0,2,1,128,0,0,0,0,2,1344,6208,
laplace_kernel2_cpu_collapse,750,0,2,1,128,0,0,0,0,2,1344,6208,
laplace_kernel1_gpu,3642,1,1,11,128,0,0,0,0,2,1344,6208,
laplace_kernel2_gpu,2006,1,1,11,128,0,0,0,0,2,1344,6208,
laplace_kernel1_gpu_collapse,10485,1,2,65184,128,0,0,0,0,2,1344,6208,
laplace_kernel2_gpu_collapse,277,1,2,65184,128,0,0,0,0,2,1344,6208,
laplace_kernel1_gpu_mem,12792,1,1,11,128,66748416,66748416,66748416,133496832,2,1344,6208,
laplace_kernel2_gpu_mem,18010,1,1,11,128,66748416,0,66748416,133496832,2,1344,6208,
laplace_kernel1_gpu_collapse_mem,19681,1,2,65184,128,66748416,66748416,66748416,133496832,2,1344,6208,
laplace_kernel2_gpu_collapse_mem,16539,1,2,65184,128,66748416,0,66748416,133496832,2,1344,6208,
laplace_kernel1_cpu,1281,0,1,1,128,0,0,0,0,2,1344,6464,
laplace_kernel2_cpu,228,0,1,1,128,0,0,0,0,2,1344,6464,
laplace_kernel1_cpu_collapse,2016,0,2,1,128,0,0,0,0,2,1344,6464,
laplace_kernel2_cpu_collapse,788,0,2,1,128,0,0,0,0,2,1344,6464,
laplace_kernel1_gpu,3809,1,1,11,128,0,0,0,0,2,1344,6464,
laplace_kernel2_gpu,2132,1,1,11,128,0,0,0,0,2,1344,6464,
laplace_kernel1_gpu_collapse,10892,1,2,67872,128,0,0,0,0,2,1344,6464,
laplace_kernel2_gpu_collapse,283,1,2,67872,128,0,0,0,0,2,1344,6464,
laplace_kernel1_gpu_mem,13461,1,1,11,128,69500928,69500928,69500928,139001856,2,1344,6464,
laplace_kernel2_gpu_mem,19474,1,1,11,128,69500928,0,69500928,139001856,2,1344,6464,
laplace_kernel1_gpu_collapse_mem,20807,1,2,67872,128,69500928,69500928,69500928,139001856,2,1344,6464,
laplace_kernel2_gpu_collapse_mem,16768,1,2,67872,128,69500928,0,69500928,139001856,2,1344,6464,
laplace_kernel1_cpu,1290,0,1,1,128,0,0,0,0,2,1344,6720,
laplace_kernel2_cpu,213,0,1,1,128,0,0,0,0,2,1344,6720,
laplace_kernel1_cpu_collapse,2338,0,2,1,128,0,0,0,0,2,1344,6720,
laplace_kernel2_cpu_collapse,828,0,2,1,128,0,0,0,0,2,1344,6720,
laplace_kernel1_gpu,4049,1,1,11,128,0,0,0,0,2,1344,6720,
laplace_kernel2_gpu,2219,1,1,11,128,0,0,0,0,2,1344,6720,
laplace_kernel1_gpu_collapse,11336,1,2,70560,128,0,0,0,0,2,1344,6720,
laplace_kernel2_gpu_collapse,290,1,2,70560,128,0,0,0,0,2,1344,6720,
laplace_kernel1_gpu_mem,13848,1,1,11,128,72253440,72253440,72253440,144506880,2,1344,6720,
laplace_kernel2_gpu_mem,19401,1,1,11,128,72253440,0,72253440,144506880,2,1344,6720,
laplace_kernel1_gpu_collapse_mem,21590,1,2,70560,128,72253440,72253440,72253440,144506880,2,1344,6720,
laplace_kernel2_gpu_collapse_mem,17474,1,2,70560,128,72253440,0,72253440,144506880,2,1344,6720,
laplace_kernel1_cpu,1302,0,1,1,128,0,0,0,0,2,1344,6976,
laplace_kernel2_cpu,213,0,1,1,128,0,0,0,0,2,1344,6976,
laplace_kernel1_cpu_collapse,2156,0,2,1,128,0,0,0,0,2,1344,6976,
laplace_kernel2_cpu_collapse,834,0,2,1,128,0,0,0,0,2,1344,6976,
laplace_kernel1_gpu,4018,1,1,11,128,0,0,0,0,2,1344,6976,
laplace_kernel2_gpu,2164,1,1,11,128,0,0,0,0,2,1344,6976,
laplace_kernel1_gpu_collapse,11765,1,2,73248,128,0,0,0,0,2,1344,6976,
laplace_kernel2_gpu_collapse,297,1,2,73248,128,0,0,0,0,2,1344,6976,
laplace_kernel1_gpu_mem,14127,1,1,11,128,75005952,75005952,75005952,150011904,2,1344,6976,
laplace_kernel2_gpu_mem,19662,1,1,11,128,75005952,0,75005952,150011904,2,1344,6976,
laplace_kernel1_gpu_collapse_mem,21886,1,2,73248,128,75005952,75005952,75005952,150011904,2,1344,6976,
laplace_kernel2_gpu_collapse_mem,17780,1,2,73248,128,75005952,0,75005952,150011904,2,1344,6976,
laplace_kernel1_cpu,1438,0,1,1,128,0,0,0,0,2,1344,7232,
laplace_kernel2_cpu,269,0,1,1,128,0,0,0,0,2,1344,7232,
laplace_kernel1_cpu_collapse,2249,0,2,1,128,0,0,0,0,2,1344,7232,
laplace_kernel2_cpu_collapse,843,0,2,1,128,0,0,0,0,2,1344,7232,
laplace_kernel1_gpu,4239,1,1,11,128,0,0,0,0,2,1344,7232,
laplace_kernel2_gpu,2281,1,1,11,128,0,0,0,0,2,1344,7232,
laplace_kernel1_gpu_collapse,12191,1,2,75936,128,0,0,0,0,2,1344,7232,
laplace_kernel2_gpu_collapse,306,1,2,75936,128,0,0,0,0,2,1344,7232,
laplace_kernel1_gpu_mem,14681,1,1,11,128,77758464,77758464,77758464,155516928,2,1344,7232,
laplace_kernel2_gpu_mem,20678,1,1,11,128,77758464,0,77758464,155516928,2,1344,7232,
laplace_kernel1_gpu_collapse_mem,22695,1,2,75936,128,77758464,77758464,77758464,155516928,2,1344,7232,
laplace_kernel2_gpu_collapse_mem,18377,1,2,75936,128,77758464,0,77758464,155516928,2,1344,7232,
laplace_kernel1_cpu,1373,0,1,1,128,0,0,0,0,2,1344,7488,
laplace_kernel2_cpu,246,0,1,1,128,0,0,0,0,2,1344,7488,
laplace_kernel1_cpu_collapse,2531,0,2,1,128,0,0,0,0,2,1344,7488,
laplace_kernel2_cpu_collapse,902,0,2,1,128,0,0,0,0,2,1344,7488,
laplace_kernel1_gpu,4313,1,1,11,128,0,0,0,0,2,1344,7488,
laplace_kernel2_gpu,2277,1,1,11,128,0,0,0,0,2,1344,7488,
laplace_kernel1_gpu_collapse,12631,1,2,78624,128,0,0,0,0,2,1344,7488,
laplace_kernel2_gpu_collapse,313,1,2,78624,128,0,0,0,0,2,1344,7488,
laplace_kernel1_gpu_mem,15058,1,1,11,128,80510976,80510976,80510976,161021952,2,1344,7488,
laplace_kernel2_gpu_mem,21334,1,1,11,128,80510976,0,80510976,161021952,2,1344,7488,
laplace_kernel1_gpu_collapse_mem,23769,1,2,78624,128,80510976,80510976,80510976,161021952,2,1344,7488,
laplace_kernel2_gpu_collapse_mem,19364,1,2,78624,128,80510976,0,80510976,161021952,2,1344,7488,
laplace_kernel1_cpu,1424,0,1,1,128,0,0,0,0,2,1344,7744,
laplace_kernel2_cpu,240,0,1,1,128,0,0,0,0,2,1344,7744,
laplace_kernel1_cpu_collapse,2702,0,2,1,128,0,0,0,0,2,1344,7744,
laplace_kernel2_cpu_collapse,961,0,2,1,128,0,0,0,0,2,1344,7744,
laplace_kernel1_gpu,4526,1,1,11,128,0,0,0,0,2,1344,7744,
laplace_kernel2_gpu,2564,1,1,11,128,0,0,0,0,2,1344,7744,
laplace_kernel1_gpu_collapse,13052,1,2,81312,128,0,0,0,0,2,1344,7744,
laplace_kernel2_gpu_collapse,320,1,2,81312,128,0,0,0,0,2,1344,7744,
laplace_kernel1_gpu_mem,15551,1,1,11,128,83263488,83263488,83263488,166526976,2,1344,7744,
laplace_kernel2_gpu_mem,22261,1,1,11,128,83263488,0,83263488,166526976,2,1344,7744,
laplace_kernel1_gpu_collapse_mem,24503,1,2,81312,128,83263488,83263488,83263488,166526976,2,1344,7744,
laplace_kernel2_gpu_collapse_mem,20005,1,2,81312,128,83263488,0,83263488,166526976,2,1344,7744,
laplace_kernel1_cpu,1543,0,1,1,128,0,0,0,0,2,1344,8000,
laplace_kernel2_cpu,260,0,1,1,128,0,0,0,0,2,1344,8000,
laplace_kernel1_cpu_collapse,2716,0,2,1,128,0,0,0,0,2,1344,8000,
laplace_kernel2_cpu_collapse,945,0,2,1,128,0,0,0,0,2,1344,8000,
laplace_kernel1_gpu,4698,1,1,11,128,0,0,0,0,2,1344,8000,
laplace_kernel2_gpu,2516,1,1,11,128,0,0,0,0,2,1344,8000,
laplace_kernel1_gpu_collapse,13475,1,2,84000,128,0,0,0,0,2,1344,8000,
laplace_kernel2_gpu_collapse,327,1,2,84000,128,0,0,0,0,2,1344,8000,
laplace_kernel1_gpu_mem,16427,1,1,11,128,86016000,86016000,86016000,172032000,2,1344,8000,
laplace_kernel2_gpu_mem,23308,1,1,11,128,86016000,0,86016000,172032000,2,1344,8000,
laplace_kernel1_gpu_collapse_mem,25219,1,2,84000,128,86016000,86016000,86016000,172032000,2,1344,8000,
laplace_kernel2_gpu_collapse_mem,21009,1,2,84000,128,86016000,0,86016000,172032000,2,1344,8000,
laplace_kernel1_cpu,1563,0,1,1,128,0,0,0,0,2,1344,8256,
laplace_kernel2_cpu,258,0,1,1,128,0,0,0,0,2,1344,8256,
laplace_kernel1_cpu_collapse,2577,0,2,1,128,0,0,0,0,2,1344,8256,
laplace_kernel2_cpu_collapse,958,0,2,1,128,0,0,0,0,2,1344,8256,
laplace_kernel1_gpu,4698,1,1,11,128,0,0,0,0,2,1344,8256,
laplace_kernel2_gpu,2365,1,1,11,128,0,0,0,0,2,1344,8256,
laplace_kernel1_gpu_collapse,13907,1,2,86688,128,0,0,0,0,2,1344,8256,
laplace_kernel2_gpu_collapse,335,1,2,86688,128,0,0,0,0,2,1344,8256,
laplace_kernel1_gpu_mem,16434,1,1,11,128,88768512,88768512,88768512,177537024,2,1344,8256,
laplace_kernel2_gpu_mem,23481,1,1,11,128,88768512,0,88768512,177537024,2,1344,8256,
laplace_kernel1_gpu_collapse_mem,25715,1,2,86688,128,88768512,88768512,88768512,177537024,2,1344,8256,
laplace_kernel2_gpu_collapse_mem,21362,1,2,86688,128,88768512,0,88768512,177537024,2,1344,8256,
laplace_kernel1_cpu,256,0,1,1,128,0,0,0,0,2,1600,64,
laplace_kernel2_cpu,129,0,1,1,128,0,0,0,0,2,1600,64,
laplace_kernel1_cpu_collapse,263,0,2,1,128,0,0,0,0,2,1600,64,
laplace_kernel2_cpu_collapse,127,0,2,1,128,0,0,0,0,2,1600,64,
laplace_kernel1_gpu,77,1,1,13,128,0,0,0,0,2,1600,64,
laplace_kernel2_gpu,46,1,1,13,128,0,0,0,0,2,1600,64,
laplace_kernel1_gpu_collapse,91,1,2,800,128,0,0,0,0,2,1600,64,
laplace_kernel2_gpu_collapse,37,1,2,800,128,0,0,0,0,2,1600,64,
laplace_kernel1_gpu_mem,144,1,1,13,128,819200,819200,819200,1638400,2,1600,64,
laplace_kernel2_gpu_mem,159,1,1,13,128,819200,0,819200,1638400,2,1600,64,
laplace_kernel1_gpu_collapse_mem,157,1,2,800,128,819200,819200,819200,1638400,2,1600,64,
laplace_kernel2_gpu_collapse_mem,148,1,2,800,128,819200,0,819200,1638400,2,1600,64,
laplace_kernel1_cpu,278,0,1,1,128,0,0,0,0,2,1600,320,
laplace_kernel2_cpu,130,0,1,1,128,0,0,0,0,2,1600,320,
laplace_kernel1_cpu_collapse,341,0,2,1,128,0,0,0,0,2,1600,320,
laplace_kernel2_cpu_collapse,136,0,2,1,128,0,0,0,0,2,1600,320,
laplace_kernel1_gpu,260,1,1,13,128,0,0,0,0,2,1600,320,
laplace_kernel2_gpu,178,1,1,13,128,0,0,0,0,2,1600,320,
laplace_kernel1_gpu_collapse,687,1,2,4000,128,0,0,0,0,2,1600,320,
laplace_kernel2_gpu_collapse,35,1,2,4000,128,0,0,0,0,2,1600,320,
laplace_kernel1_gpu_mem,1853,1,1,13,128,4096000,4096000,4096000,8192000,2,1600,320,
laplace_kernel2_gpu_mem,2030,1,1,13,128,4096000,0,4096000,8192000,2,1600,320,
laplace_kernel1_gpu_collapse_mem,2281,1,2,4000,128,4096000,4096000,4096000,8192000,2,1600,320,
laplace_kernel2_gpu_collapse_mem,1951,1,2,4000,128,4096000,0,4096000,8192000,2,1600,320,
laplace_kernel1_cpu,401,0,1,1,128,0,0,0,0,2,1600,1088,
laplace_kernel2_cpu,135,0,1,1,128,0,0,0,0,2,1600,1088,
laplace_kernel1_cpu_collapse,575,0,2,1,128,0,0,0,0,2,1600,1088,
laplace_kernel2_cpu_collapse,225,0,2,1,128,0,0,0,0,2,1600,1088,
laplace_kernel1_gpu,670,1,1,13,128,0,0,0,0,2,1600,1088,
laplace_kernel2_gpu,418,1,1,13,128,0,0,0,0,2,1600,1088,
laplace_kernel1_gpu_collapse,2257,1,2,13600,128,0,0,0,0,2,1600,1088,
laplace_kernel2_gpu_collapse,65,1,2,13600,128,0,0,0,0,2,1600,1088,
laplace_kernel1_gpu_mem,3372,1,1,13,128,13926400,13926400,13926400,27852800,2,1600,1088,
laplace_kernel2_gpu_mem,4205,1,1,13,128,13926400,0,13926400,27852800,2,1600,1088,
laplace_kernel1_gpu_collapse_mem,4958,1,2,13600,128,13926400,13926400,13926400,27852800,2,1600,1088,
laplace_kernel2_gpu_collapse_mem,3931,1,2,13600,128,13926400,0,13926400,27852800,2,1600,1088,
laplace_kernel1_cpu,526,0,1,1,128,0,0,0,0,2,1600,1856,
laplace_kernel2_cpu,122,0,1,1,128,0,0,0,0,2,1600,1856,
laplace_kernel1_cpu_collapse,811,0,2,1,128,0,0,0,0,2,1600,1856,
laplace_kernel2_cpu_collapse,316,0,2,1,128,0,0,0,0,2,1600,1856,
laplace_kernel1_gpu,1094,1,1,13,128,0,0,0,0,2,1600,1856,
laplace_kernel2_gpu,638,1,1,13,128,0,0,0,0,2,1600,1856,
laplace_kernel1_gpu_collapse,1473,1,2,23200,128,0,0,0,0,2,1600,1856,
laplace_kernel2_gpu_collapse,160,1,2,23200,128,0,0,0,0,2,1600,1856,
laplace_kernel1_gpu_mem,4910,1,1,13,128,23756800,23756800,23756800,47513600,2,1600,1856,
laplace_kernel2_gpu_mem,6777,1,1,13,128,23756800,0,23756800,47513600,2,1600,1856,
laplace_kernel1_gpu_collapse_mem,5307,1,2,23200,128,23756800,23756800,23756800,47513600,2,1600,1856,
laplace_kernel2_gpu_collapse_mem,6328,1,2,23200,128,23756800,0,23756800,47513600,2,1600,1856,
laplace_kernel1_cpu,672,0,1,1,128,0,0,0,0,2,1600,2624,
laplace_kernel2_cpu,139,0,1,1,128,0,0,0,0,2,1600,2624,
laplace_kernel1_cpu_collapse,1055,0,2,1,128,0,0,0,0,2,1600,2624,
laplace_kernel2_cpu_collapse,393,0,2,1,128,0,0,0,0,2,1600,2624,
laplace_kernel1_gpu,1549,1,1,13,128,0,0,0,0,2,1600,2624,
laplace_kernel2_gpu,907,1,1,13,128,0,0,0,0,2,1600,2624,
laplace_kernel1_gpu_collapse,5296,1,2,32800,128,0,0,0,0,2,1600,2624,
laplace_kernel2_gpu_collapse,188,1,2,32800,128,0,0,0,0,2,1600,2624,
laplace_kernel1_gpu_mem,6852,1,1,13,128,33587200,33587200,33587200,67174400,2,1600,2624,
laplace_kernel2_gpu_mem,9648,1,1,13,128,33587200,0,33587200,67174400,2,1600,2624,
laplace_kernel1_gpu_collapse_mem,10217,1,2,32800,128,33587200,33587200,33587200,67174400,2,1600,2624,
